treeModel rep clockModel nodeID trueTime estTime p0025 p0975
D750_11_10 rep001 trilnorm 000033 2.82401 3.9592 1.0520851051697382 4.999116605779172
D750_11_10 rep001 trilnorm 000034 10.005 11.3794 6.439188867366228 12.51379530872364
D750_11_10 rep001 trilnorm 000035 9.33347 11.4657 6.62274042147283 13.35271374012096
D750_11_10 rep001 trilnorm 000036 9.16906 9.026 6.002038109429689 10.726180395525063
D750_11_10 rep001 trilnorm 000037 10.4321 13.4603 7.254176030922607 16.263648144980312 
D750_11_10 rep001 trilnorm 000038 7.56947 11.0607 8.248154142462647 14.677698865484293
D750_11_10 rep001 trilnorm 000039 9.93732 13.4645 7.5334265048299525 14.946931899038828
D750_11_10 rep001 trilnorm 000040 2.05893 2.6103 0.0010029932862471284 3.832148978375111 
D750_11_10 rep001 trilnorm 000041 9.92146 7.2389 6.066041508374042 9.766450430519349
D750_11_10 rep001 trilnorm 000042 5.77613 6.1763 5.198855570582374 9.294824878817543
D750_11_10 rep001 trilnorm 000043 9.13326 11.4984 9.5427361041373 14.945120268406397 
D750_11_10 rep001 trilnorm 000044 1.98852 2.5067 0.0011447350069031526 6.311719936647724
D750_11_10 rep001 trilnorm 000045 4.92724 2.1898 0.0010147812238356496 2.773999193866462 
D750_11_10 rep001 trilnorm 000046 1.09887 1.08 0.0010041779997342546 3.209122409187846 
D750_11_10 rep001 trilnorm 000047 11.5191 13.5268 11.556912993994988 18.56538582276155 
D750_11_10 rep001 trilnorm 000048 10.2174 12.4765 2.8422997778398713 10.113635455573961
D750_11_10 rep001 trilnorm 000049 10.2174 12.4765 2.8422997778398713 10.113635455573961
D750_11_10 rep001 trilnorm 000050 2.59537 2.662 0.0010035802925866717 3.0954906947709366
D750_11_10 rep001 trilnorm 000051 0.214356 0.115 0.0010025500793008086 0.12396538583974626 
D750_11_10 rep001 trilnorm 000052 9.17173 8.2952 6.001024545441956 10.389402415731956
D750_11_10 rep001 trilnorm 000053 13.6395 15.1371 9.777439856832324 16.33718763877341
D750_11_10 rep001 trilnorm 000054 10.6555 12.2311 8.001002026689115 12.082199066285135
D750_11_10 rep001 trilnorm 000055 14.2028 13.8407 9.950355894014598 17.31422790894402 
D750_11_10 rep001 trilnorm 000056 6.89467 7.1121 1.6293396711420824 7.113204771340805 
D750_11_10 rep001 trilnorm 000057 14.4014 17.6638 11.912850543031634 22.194377415948082
