treeModel rep clockModel nodeID trueAge estAge p0025 p0975
D750_11_10 rep002 trilnormcave I126 13.6534 14.4217 12.6084 16.9773
D750_11_10 rep002 trilnormcave I127 20.2616 20.4252 16.7616 23.736
D750_11_10 rep002 trilnormcave I128 17.3952 17.2903 14.0674 19.0056
D750_11_10 rep002 trilnormcave I129 17.7405 18.5968 16.6065 22.1747
D750_11_10 rep002 trilnormcave I130 17.2463 17.5666 13.5053 17.9997
D750_11_10 rep002 trilnormcave I131 7.01602 7.1051 3.9117 11.4937
D750_11_10 rep002 trilnormcave I132 8.52209 9.2186 7.2875 11.9048
D750_11_10 rep002 trilnormcave I133 12.1487 9.9423 8.4087 13.3013
D750_11_10 rep002 trilnormcave I134 12.4907 10.2954 9.1081 13.3023
D750_11_10 rep002 trilnormcave I135 12.8539 10.4809 9.5873 13.3657
D750_11_10 rep002 trilnormcave I136 25.5806 25.3041 20.6023 26.1837
D750_11_10 rep002 trilnormcave I137 3.7518 3.5291 -0.1534 5.3414
D750_11_10 rep002 trilnormcave I138 4.58488 3.9825 2.0103 8.7245
D750_11_10 rep002 trilnormcave I139 11.8352 6.9043 5.8571 17.5028
D750_11_10 rep002 trilnormcave I140 12.8885 12.9864 11.1061 13.3657
D750_11_10 rep002 trilnormcave I141 16.6125 16.4892 14.0354 18.564
D750_11_10 rep002 trilnormcave I142 21.5806 21.7106 19.5407 23.3651
D750_11_10 rep002 trilnormcave I143 6.28559 6.8889 1.0973 8.9019
D750_11_10 rep002 trilnormcave I144 13.8477 13.2877 7.2076 14.0332
D750_11_10 rep002 trilnormcave I145 20.7293 20.1648 18.1407 21.3657
D750_11_10 rep002 trilnormcave I146 11.2697 10.0178 3.8839 15.2732
D750_11_10 rep002 trilnormcave I147 11.336 11.1982 8.3916 17.2759
D750_11_10 rep002 trilnormcave I148 13.5454 15.0289 10.9796 15.3657
D750_11_10 rep002 trilnormcave I149 5.40714 4.7999 -0.6433 5.2294
D750_11_10 rep002 trilnormcave I150 5.69083 5.0735 0.943 6.4961
D750_11_10 rep002 trilnormcave I151 7.4669 6.3818 4.3598 10.2548
D750_11_10 rep002 trilnormcave I152 10.563 10.0253 8.8313 11.3656
D750_11_10 rep002 trilnormcave I153 12.0372 12.2119 9.9867 14.007
D750_11_10 rep002 trilnormcave I154 15.5856 14.6956 13.7346 17.3657
D750_11_10 rep002 trilnormcave I155 14.195 15.4745 10.7237 16.7685
D750_11_10 rep002 trilnormcave I156 9.10293 7.7475 3.2795 10.2443
D750_11_10 rep002 trilnormcave I157 6.87727 5.993 -0.0146 7.9477
D750_11_10 rep002 trilnormcave I158 0.722128 -0.8731 -7.0715 -1.0387
D750_11_10 rep002 trilnormcave I159 1.56461 2.4148 -3.4925 2.1346
D750_11_10 rep002 trilnormcave I160 4.0092 4.0004 -0.3117 4.4461
D750_11_10 rep002 trilnormcave I161 8.37495 6.6809 3.088 9.0883
D750_11_10 rep002 trilnormcave I162 13.4507 15.5672 10.8613 16.9451
D750_11_10 rep002 trilnormcave I163 15.4398 15.7625 13.6446 16.9525
D750_11_10 rep002 trilnormcave I164 16.0835 16.4556 15.4716 18.0444
D750_11_10 rep002 trilnormcave I165 26.829 27.0357 24.6173 27.3657
D750_11_10 rep002 trilnormcave I166 4.17601 4.1175 -0.0191 5.1514
D750_11_10 rep002 trilnormcave I167 6.37995 6.5234 1.6991 8.4223
D750_11_10 rep002 trilnormcave I168 10.2923 10.5102 3.4724 10.6581
D750_11_10 rep002 trilnormcave I169 11.53 12.5264 8.0862 13.8422
D750_11_10 rep002 trilnormcave I170 13.5906 14.1951 11.4542 15.3657
D750_11_10 rep002 trilnormcave I171 22.6051 22.8076 20.3057 24.5263
D750_11_10 rep002 trilnormcave I172 13.5806 14.8283 13.7399 15.3647
D750_11_10 rep002 trilnormcave I173 14.6294 14.9249 14.513 15.3657
D750_11_10 rep002 trilnormcave I174 17.9475 18.5394 16.5393 21.2624
D750_11_10 rep002 trilnormcave I175 22.0659 22.0313 20.3956 23.3657
D750_11_10 rep002 trilnormcave I176 4.99539 4.4582 0.0594 6.0963
D750_11_10 rep002 trilnormcave I177 5.05375 4.6474 0.5121 6.3432
D750_11_10 rep002 trilnormcave I178 5.1901 4.757 0.5131 8.9511
D750_11_10 rep002 trilnormcave I179 5.95874 5.0106 3.4609 9.3645
D750_11_10 rep002 trilnormcave I180 6.30977 5.3898 5.1615 9.3657
D750_11_10 rep002 trilnormcave I181 5.29061 4.9423 1.5684 7.0714
D750_11_10 rep002 trilnormcave I182 5.72717 5.3027 3.1938 8.7208
D750_11_10 rep002 trilnormcave I183 6.22333 5.4504 4.6145 8.7218
D750_11_10 rep002 trilnormcave I184 5.42936 5.4108 1.5911 9.3657
D750_11_10 rep002 trilnormcave I185 2.6415 4.2275 -1.8673 5.9798
D750_11_10 rep002 trilnormcave I186 2.78592 4.4017 -0.5124 7.8942
D750_11_10 rep002 trilnormcave I187 3.03758 4.5664 2.3881 8.88
D750_11_10 rep002 trilnormcave I188 6.236 5.6949 4.6023 9.3651
D750_11_10 rep002 trilnormcave I189 14.101 15.0237 13.5534 15.3657
D750_11_10 rep002 trilnormcave I190 4.93457 6.0733 5.0335 11.3637
D750_11_10 rep002 trilnormcave I191 7.18245 7.847 7.4349 11.3647
D750_11_10 rep002 trilnormcave I192 9.5505 9.922 9.0826 11.3657
D750_11_10 rep002 trilnormcave I193 3.25183 2.4618 -3.9889 1.5997
D750_11_10 rep002 trilnormcave I194 3.60358 2.9218 -2.4696 4.2711
D750_11_10 rep002 trilnormcave I195 4.62391 4.1675 -2.0583 4.7332
D750_11_10 rep002 trilnormcave I196 14.4201 20.3017 10.5459 17.8989
D750_11_10 rep002 trilnormcave I197 18.6366 20.4374 16.718 21.3657
D750_11_10 rep002 trilnormcave I198 4.77028 4.3364 -0.211 6.3317
D750_11_10 rep002 trilnormcave I199 5.45124 5.173 0.4095 8.0477
D750_11_10 rep002 trilnormcave I200 6.24856 5.8729 3.2315 8.0922
D750_11_10 rep002 trilnormcave I201 6.50037 6.1508 4.5064 8.2796
D750_11_10 rep002 trilnormcave I202 7.27136 6.4669 4.7888 9.681
D750_11_10 rep002 trilnormcave I203 9.39523 8.4726 5.4781 14.0391
D750_11_10 rep002 trilnormcave I204 10.7516 9.779 8.083 14.4747
D750_11_10 rep002 trilnormcave I205 17.7972 15.125 14.2122 19.8643
D750_11_10 rep002 trilnormcave I206 17.9004 18.2104 16.9035 19.3657
D750_11_10 rep002 trilnormcave I207 10.2175 10.2322 7.7332 10.6545
D750_11_10 rep002 trilnormcave I208 5.21589 5.6397 1.8286 9.3637
D750_11_10 rep002 trilnormcave I209 6.07611 6.0797 4.6594 9.3647
D750_11_10 rep002 trilnormcave I210 8.67904 8.5831 7.7268 9.3657
D750_11_10 rep002 trilnormcave I211 6.80255 6.6117 4.8037 11.3647
D750_11_10 rep002 trilnormcave I212 9.86003 10.5476 8.1483 11.3657
D750_11_10 rep002 trilnormcave I213 20.9282 20.6021 20.7748 21.3657
D750_11_10 rep002 trilnormcave I214 5.16384 4.6703 1.6618 10.2776
D750_11_10 rep002 trilnormcave I215 11.4121 10.987 9.405 14.1128
D750_11_10 rep002 trilnormcave I216 14.4312 14.416 12.2979 17.3657
D750_11_10 rep002 trilnormcave I76 26.3835 26.5745 23.7744 27.3657
D750_11_10 rep002 trilnorm I1 0 0.3255 -5.3554 2.4728
D750_11_10 rep002 trilnorm I110 1.85346 1.0457 -4.5965 3.6298
D750_11_10 rep002 trilnorm I111 2.09417 1.7366 -3.2403 6.2451
D750_11_10 rep002 trilnorm I112 13.5556 12.9629 7.5995 15.3647
D750_11_10 rep002 trilnorm I113 14.1454 13.4094 8.4356 15.3657
D750_11_10 rep002 trilnorm I114 2.30049 1.9348 -1.2189 6.5304
D750_11_10 rep002 trilnorm I115 2.48103 2.0652 -0.7758 6.5314
D750_11_10 rep002 trilnorm I116 3.14867 3.8561 1.4549 6.9803
D750_11_10 rep002 trilnorm I117 3.52334 4.0866 2.0768 7.2336
D750_11_10 rep002 trilnorm I118 3.67959 4.4942 2.1334 7.2346
D750_11_10 rep002 trilnorm I119 5.13709 4.8436 2.2637 7.2356
D750_11_10 rep002 trilnorm I120 5.83099 5.0273 2.4444 7.2366
D750_11_10 rep002 trilnorm I121 13.6861 16.5023 14.0497 17.3657
D750_11_10 rep002 trilnorm I122 5.4728 5.3005 2.5398 7.4499
D750_11_10 rep002 trilnorm I123 5.79721 5.6593 4.1335 9.6249
D750_11_10 rep002 trilnorm I124 6.70564 6.9217 4.7344 11.4508
D750_11_10 rep002 trilnorm I125 12.0905 12.2017 11.7039 15.3656
D750_11_10 rep002 trilnorm I126 13.6534 14.9806 12.7007 18.3131
D750_11_10 rep002 trilnorm I127 20.2616 20.5439 16.1272 23.8024
D750_11_10 rep002 trilnorm I128 17.3952 19.3874 18.7879 22.2031
D750_11_10 rep002 trilnorm I129 17.7405 12.9633 7.3578 18.3028
D750_11_10 rep002 trilnorm I130 17.2463 16.7081 16.6593 19.3657
D750_11_10 rep002 trilnorm I131 7.01602 7.6093 5.4908 13.3617
D750_11_10 rep002 trilnorm I132 8.52209 8.0028 8.269 13.3627
D750_11_10 rep002 trilnorm I133 12.1487 12.0588 13.2113 13.3637
D750_11_10 rep002 trilnorm I134 12.4907 12.4152 13.3643 13.3647
D750_11_10 rep002 trilnorm I135 12.8539 12.5374 13.3655 13.3657
D750_11_10 rep002 trilnorm I136 25.5806 25.3192 18.7133 25.6034
D750_11_10 rep002 trilnorm I137 3.7518 4.1955 2.4361 9.9657
D750_11_10 rep002 trilnorm I138 4.58488 4.5737 3.8381 13.3646
D750_11_10 rep002 trilnorm I139 11.8352 11.143 6.839 19.3657
D750_11_10 rep002 trilnorm I140 12.8885 12.39 10.6311 13.3657
D750_11_10 rep002 trilnorm I141 16.6125 13.1881 10.9122 16.3593
D750_11_10 rep002 trilnorm I142 21.5806 20.6509 16.7292 21.4234
D750_11_10 rep002 trilnorm I143 6.28559 7.0666 3.3372 11.4421
D750_11_10 rep002 trilnorm I144 13.8477 16.5402 15.3637 21.3647
D750_11_10 rep002 trilnorm I145 20.7293 21.1491 21.1718 21.3657
D750_11_10 rep002 trilnorm I146 11.2697 16.977 10.679 18.7491
D750_11_10 rep002 trilnorm I147 11.336 17.0826 13.2355 19.3657
D750_11_10 rep002 trilnorm I148 13.5454 13.239 7.1098 15.3657
D750_11_10 rep002 trilnorm I149 5.40714 5.1004 1.4839 8.065
D750_11_10 rep002 trilnorm I150 5.69083 5.5653 2.3375 8.2032
D750_11_10 rep002 trilnorm I151 7.4669 7.6551 4.3902 9.5623
D750_11_10 rep002 trilnorm I152 10.563 10.6683 7.4318 11.3655
D750_11_10 rep002 trilnorm I153 12.0372 12.1345 9.1759 14.2688
D750_11_10 rep002 trilnorm I154 15.5856 17.1154 15.0403 17.3657
D750_11_10 rep002 trilnorm I155 14.195 13.5459 12.0309 16.0334
D750_11_10 rep002 trilnorm I156 9.10293 12.3636 8.405 13.306
D750_11_10 rep002 trilnorm I157 6.87727 5.677 1.5538 10.0101
D750_11_10 rep002 trilnorm I158 0.722128 0.6196 -4.1498 3.1436
D750_11_10 rep002 trilnorm I159 1.56461 2.0405 -2.7466 5.3993
D750_11_10 rep002 trilnorm I160 4.0092 3.0943 0.5552 6.9949
D750_11_10 rep002 trilnorm I161 8.37495 12.1597 4.2993 12.0024
D750_11_10 rep002 trilnorm I162 13.4507 13.7223 5.4639 13.4749
D750_11_10 rep002 trilnorm I163 15.4398 15.0779 9.6328 16.2166
D750_11_10 rep002 trilnorm I164 16.0835 15.3975 11.4121 16.2729
D750_11_10 rep002 trilnorm I165 26.829 26.8973 25.7444 27.3657
D750_11_10 rep002 trilnorm I166 4.17601 3.2197 1.6861 7.131
D750_11_10 rep002 trilnorm I167 6.37995 7.0284 2.9631 8.5557
D750_11_10 rep002 trilnorm I168 10.2923 11.5847 4.8528 12.2075
D750_11_10 rep002 trilnorm I169 11.53 12.2325 6.8583 13.1835
D750_11_10 rep002 trilnorm I170 13.5906 14.1503 11.6605 15.3657
D750_11_10 rep002 trilnorm I171 22.6051 21.4644 15.0647 22.9063
D750_11_10 rep002 trilnorm I172 13.5806 14.8283 10.896 15.3644
D750_11_10 rep002 trilnorm I173 14.6294 15.0655 13.2183 15.3655
D750_11_10 rep002 trilnorm I174 17.9475 18.0341 12.9014 18.8301
D750_11_10 rep002 trilnorm I175 22.0659 21.205 13.5887 21.4017
D750_11_10 rep002 trilnorm I176 4.99539 4.4779 2.2465 8.2132
D750_11_10 rep002 trilnorm I177 5.05375 4.6067 2.3269 8.2142
D750_11_10 rep002 trilnorm I178 5.1901 4.7433 3.8781 9.3637
D750_11_10 rep002 trilnorm I179 5.95874 5.8338 4.339 9.3647
D750_11_10 rep002 trilnorm I180 6.30977 7.256 5.8743 9.3657
D750_11_10 rep002 trilnorm I181 5.29061 5.2609 2.3279 8.2152
D750_11_10 rep002 trilnorm I182 5.72717 5.4486 2.9606 8.2163
D750_11_10 rep002 trilnorm I183 6.22333 5.8184 4.3855 8.2237
D750_11_10 rep002 trilnorm I184 5.42936 5.385 2.3289 8.2162
D750_11_10 rep002 trilnorm I185 2.6415 2.167 -2.5798 6.5026
D750_11_10 rep002 trilnorm I186 2.78592 2.5956 -2.5788 6.5036
D750_11_10 rep002 trilnorm I187 3.03758 2.7343 -0.7247 7.1092
D750_11_10 rep002 trilnorm I188 6.236 5.2392 1.7402 7.8813
D750_11_10 rep002 trilnorm I189 14.101 13.7502 13.1773 15.3657
D750_11_10 rep002 trilnorm I190 4.93457 3.3293 -0.0811 9.5241
D750_11_10 rep002 trilnorm I191 7.18245 7.7802 0.7289 9.7674
D750_11_10 rep002 trilnorm I192 9.5505 9.967 5.8893 11.3657
D750_11_10 rep002 trilnorm I193 3.25183 1.8882 -1.7886 5.035
D750_11_10 rep002 trilnorm I194 3.60358 2.2958 -0.4467 6.7748
D750_11_10 rep002 trilnorm I195 4.62391 3.4675 0.3859 9.0537
D750_11_10 rep002 trilnorm I196 14.4201 13.5702 6.3838 21.3647
D750_11_10 rep002 trilnorm I197 18.6366 17.0063 15.5823 21.3657
D750_11_10 rep002 trilnorm I198 4.77028 3.8948 0.3869 9.0547
D750_11_10 rep002 trilnorm I199 5.45124 4.0092 0.3879 9.0557
D750_11_10 rep002 trilnorm I200 6.24856 7.2684 3.5201 9.1867
D750_11_10 rep002 trilnorm I201 6.50037 7.3836 4.803 9.1877
D750_11_10 rep002 trilnorm I202 7.27136 7.8091 5.1647 9.8431
D750_11_10 rep002 trilnorm I203 9.39523 8.9453 5.6166 13.2379
D750_11_10 rep002 trilnorm I204 10.7516 9.4186 6.1796 13.3984
D750_11_10 rep002 trilnorm I205 17.7972 17.9841 10.3361 19.3126
D750_11_10 rep002 trilnorm I206 17.9004 18.7619 18.181 19.3657
D750_11_10 rep002 trilnorm I207 10.2175 9.2396 7.7974 11.3657
D750_11_10 rep002 trilnorm I208 5.21589 3.9932 2.0452 9.3637
D750_11_10 rep002 trilnorm I209 6.07611 4.3898 2.5333 9.3647
D750_11_10 rep002 trilnorm I210 8.67904 8.8 7.976 9.3657
D750_11_10 rep002 trilnorm I211 6.80255 4.4887 2.5408 10.6416
D750_11_10 rep002 trilnorm I212 9.86003 10.2582 7.2263 11.3657
D750_11_10 rep002 trilnorm I213 20.9282 21.0655 20.3545 21.3657
D750_11_10 rep002 trilnorm I214 5.16384 3.6595 1.9986 9.3759
D750_11_10 rep002 trilnorm I215 11.4121 15.9058 10.2635 16.6383
D750_11_10 rep002 trilnorm I216 14.4312 16.2857 13.9263 17.3657
D750_11_10 rep002 trilnorm I76 26.3835 26.4112 26.8868 27.3657
D750_11_10 rep002 trilnormvex I1 0 -0.4192 -11.5648 -0.8789
D750_11_10 rep002 trilnormvex I110 1.85346 3.1442 -6.449 3.0867
D750_11_10 rep002 trilnormvex I111 2.09417 3.289 -6.0527 3.6959
D750_11_10 rep002 trilnormvex I112 13.5556 13.4247 7.2919 14.8095
D750_11_10 rep002 trilnormvex I113 14.1454 13.5638 9.8109 15.3657
D750_11_10 rep002 trilnormvex I114 2.30049 3.4131 -3.9204 5.619
D750_11_10 rep002 trilnormvex I115 2.48103 3.5276 -2.0498 5.62
D750_11_10 rep002 trilnormvex I116 3.14867 3.6572 -1.0785 5.8685
D750_11_10 rep002 trilnormvex I117 3.52334 4.1435 0.4714 7.4054
D750_11_10 rep002 trilnormvex I118 3.67959 4.2397 0.8304 7.4065
D750_11_10 rep002 trilnormvex I119 5.13709 5.5405 2.9482 8.5921
D750_11_10 rep002 trilnormvex I120 5.83099 7.5404 4.4282 10.2667
D750_11_10 rep002 trilnormvex I121 13.6861 14.5068 12.3194 17.3657
D750_11_10 rep002 trilnormvex I122 5.4728 5.7228 3.1814 9.7652
D750_11_10 rep002 trilnormvex I123 5.79721 5.8298 3.2108 9.7662
D750_11_10 rep002 trilnormvex I124 6.70564 8.476 3.32 9.8063
D750_11_10 rep002 trilnormvex I125 12.0905 13.4797 11.6309 15.3657
D750_11_10 rep002 trilnormvex I126 13.6534 19.0856 13.9481 20.2543
D750_11_10 rep002 trilnormvex I127 20.2616 21.0525 14.8815 24.1059
D750_11_10 rep002 trilnormvex I128 17.3952 20.0369 15.7655 20.9417
D750_11_10 rep002 trilnormvex I129 17.7405 17.7557 10.9788 18.537
D750_11_10 rep002 trilnormvex I130 17.2463 15.7207 9.7261 17.9383
D750_11_10 rep002 trilnormvex I131 7.01602 6.3052 4.0404 13.3617
D750_11_10 rep002 trilnormvex I132 8.52209 8.1915 6.0711 13.3627
D750_11_10 rep002 trilnormvex I133 12.1487 11.6039 11.8455 13.3637
D750_11_10 rep002 trilnormvex I134 12.4907 12.1221 12.3933 13.3647
D750_11_10 rep002 trilnormvex I135 12.8539 12.4144 12.5656 13.3657
D750_11_10 rep002 trilnormvex I136 25.5806 21.7785 16.3714 25.029
D750_11_10 rep002 trilnormvex I137 3.7518 4.3887 -0.9097 7.1829
D750_11_10 rep002 trilnormvex I138 4.58488 4.9081 -0.3984 8.3895
D750_11_10 rep002 trilnormvex I139 11.8352 13.8352 5.3873 17.1257
D750_11_10 rep002 trilnormvex I140 12.8885 12.8412 5.199 13.3657
D750_11_10 rep002 trilnormvex I141 16.6125 16.3548 8.2259 18.7512
D750_11_10 rep002 trilnormvex I142 21.5806 22.6721 20.2495 23.3657
D750_11_10 rep002 trilnormvex I143 6.28559 5.6176 -0.6998 10.4755
D750_11_10 rep002 trilnormvex I144 13.8477 7.3993 2.2966 19.0277
D750_11_10 rep002 trilnormvex I145 20.7293 20.8904 19.3157 21.3657
D750_11_10 rep002 trilnormvex I146 11.2697 11.4347 3.157 14.0023
D750_11_10 rep002 trilnormvex I147 11.336 11.999 4.8158 18.8249
D750_11_10 rep002 trilnormvex I148 13.5454 6.4162 -0.495 13.1346
D750_11_10 rep002 trilnormvex I149 5.40714 5.6206 -1.1618 7.8579
D750_11_10 rep002 trilnormvex I150 5.69083 5.9995 0.6806 8.9785
D750_11_10 rep002 trilnormvex I151 7.4669 6.2889 3.6076 11.3646
D750_11_10 rep002 trilnormvex I152 10.563 10.6648 8.3593 11.3657
D750_11_10 rep002 trilnormvex I153 12.0372 11.0181 9.0712 14.5409
D750_11_10 rep002 trilnormvex I154 15.5856 11.5681 10.6073 17.3657
D750_11_10 rep002 trilnormvex I155 14.195 13.655 6.6062 15.492
D750_11_10 rep002 trilnormvex I156 9.10293 10.9252 6.1704 12.8801
D750_11_10 rep002 trilnormvex I157 6.87727 7.8884 1.3343 11.104
D750_11_10 rep002 trilnormvex I158 0.722128 0.3308 -9.2398 0.4835
D750_11_10 rep002 trilnormvex I159 1.56461 1.1767 -8.9547 0.628
D750_11_10 rep002 trilnormvex I160 4.0092 5.3507 -3.6086 4.7767
D750_11_10 rep002 trilnormvex I161 8.37495 9.1059 0.3395 8.9976
D750_11_10 rep002 trilnormvex I162 13.4507 13.2706 2.3259 12.8657
D750_11_10 rep002 trilnormvex I163 15.4398 16.8013 9.7338 17.3418
D750_11_10 rep002 trilnormvex I164 16.0835 18.2004 14.7978 18.6205
D750_11_10 rep002 trilnormvex I165 26.829 27.262 27.0812 27.3657
D750_11_10 rep002 trilnormvex I166 4.17601 5.4726 -0.7411 7.3553
D750_11_10 rep002 trilnormvex I167 6.37995 7.0128 1.1618 10.1334
D750_11_10 rep002 trilnormvex I168 10.2923 11.013 6.804 15.3627
D750_11_10 rep002 trilnormvex I169 11.53 12.2812 7.9392 15.3637
D750_11_10 rep002 trilnormvex I170 13.5906 13.3305 8.3586 15.3647
D750_11_10 rep002 trilnormvex I171 22.6051 23.3958 22.359 25.3657
D750_11_10 rep002 trilnormvex I172 13.5806 14.5818 12.4354 15.3647
D750_11_10 rep002 trilnormvex I173 14.6294 15.0039 14.3706 15.3657
D750_11_10 rep002 trilnormvex I174 17.9475 18.1671 14.5153 19.8007
D750_11_10 rep002 trilnormvex I175 22.0659 21.9892 19.3178 23.3657
D750_11_10 rep002 trilnormvex I176 4.99539 5.8171 1.1077 9.3614
D750_11_10 rep002 trilnormvex I177 5.05375 6.0139 1.4747 9.3624
D750_11_10 rep002 trilnormvex I178 5.1901 6.1425 2.9592 9.3637
D750_11_10 rep002 trilnormvex I179 5.95874 6.3554 3.4814 9.3647
D750_11_10 rep002 trilnormvex I180 6.30977 6.7531 5.1619 9.3657
D750_11_10 rep002 trilnormvex I181 5.29061 6.1945 1.4952 9.3634
D750_11_10 rep002 trilnormvex I182 5.72717 6.7334 3.7151 9.3644
D750_11_10 rep002 trilnormvex I183 6.22333 7.5142 5.5829 9.3655
D750_11_10 rep002 trilnormvex I184 5.42936 6.6278 1.4965 9.3644
D750_11_10 rep002 trilnormvex I185 2.6415 3.3311 -8.2264 2.4097
D750_11_10 rep002 trilnormvex I186 2.78592 3.4335 -7.6666 2.4591
D750_11_10 rep002 trilnormvex I187 3.03758 3.5674 -5.8316 6.1986
D750_11_10 rep002 trilnormvex I188 6.236 5.1748 -0.7647 9.3657
D750_11_10 rep002 trilnormvex I189 14.101 14.9147 8.0069 15.3657
D750_11_10 rep002 trilnormvex I190 4.93457 6.6331 -4.2043 10.2008
D750_11_10 rep002 trilnormvex I191 7.18245 7.7591 -2.8828 10.2018
D750_11_10 rep002 trilnormvex I192 9.5505 8.9768 -0.1579 11.3657
D750_11_10 rep002 trilnormvex I193 3.25183 5.1444 -5.5743 5.1727
D750_11_10 rep002 trilnormvex I194 3.60358 5.2846 -4.8822 5.1784
D750_11_10 rep002 trilnormvex I195 4.62391 5.3889 -4.5326 5.2421
D750_11_10 rep002 trilnormvex I196 14.4201 13.9062 7.183 18.6474
D750_11_10 rep002 trilnormvex I197 18.6366 17.9202 15.6631 21.3657
D750_11_10 rep002 trilnormvex I198 4.77028 5.791 -3.8171 5.4161
D750_11_10 rep002 trilnormvex I199 5.45124 5.8914 -3.3365 5.4505
D750_11_10 rep002 trilnormvex I200 6.24856 8.157 1.6854 8.9604
D750_11_10 rep002 trilnormvex I201 6.50037 8.6623 4.5317 9.3656
D750_11_10 rep002 trilnormvex I202 7.27136 9.1122 5.5239 11.3657
D750_11_10 rep002 trilnormvex I203 9.39523 10.3109 5.9607 18.4403
D750_11_10 rep002 trilnormvex I204 10.7516 13.0002 6.6816 18.4413
D750_11_10 rep002 trilnormvex I205 17.7972 19.7525 16.3991 21.3657
D750_11_10 rep002 trilnormvex I206 17.9004 18.41 16.9991 19.3657
D750_11_10 rep002 trilnormvex I207 10.2175 9.5672 5.8081 10.6811
D750_11_10 rep002 trilnormvex I208 5.21589 6.8457 -1.542 8.5503
D750_11_10 rep002 trilnormvex I209 6.07611 8.0279 2.4132 9.3647
D750_11_10 rep002 trilnormvex I210 8.67904 8.5497 5.9575 9.3657
D750_11_10 rep002 trilnormvex I211 6.80255 8.1498 5.5167 11.3647
D750_11_10 rep002 trilnormvex I212 9.86003 10.7815 10.1594 11.3657
D750_11_10 rep002 trilnormvex I213 20.9282 21.1961 15.2638 21.253
D750_11_10 rep002 trilnormvex I214 5.16384 6.3228 -1.2689 7.594
D750_11_10 rep002 trilnormvex I215 11.4121 14.4603 8.4133 16.3753
D750_11_10 rep002 trilnormvex I216 14.4312 15.8145 13.0421 17.3657
D750_11_10 rep002 trilnormvex I76 26.3835 27.2486 25.5651 27.3657
D750_11_10 rep003 trilnormcave I1 0 1.7006 -3.1632 1.7734
D750_11_10 rep003 trilnormcave I217 0.722128 2.4365 -1.5996 2.5174
D750_11_10 rep003 trilnormcave I218 2.09417 2.998 -1.2822 3.1439
D750_11_10 rep003 trilnormcave I219 2.6415 3.1632 -0.146 3.9167
D750_11_10 rep003 trilnormcave I220 3.25183 3.6942 0.2349 6.2396
D750_11_10 rep003 trilnormcave I221 4.9653 5.8723 0.5348 9.2701
D750_11_10 rep003 trilnormcave I222 5.92785 7.1263 0.7898 10.4425
D750_11_10 rep003 trilnormcave I223 24.4693 24.795 20.6505 25.3657
D750_11_10 rep003 trilnormcave I224 11.3782 11.4923 3.4893 14.3263
D750_11_10 rep003 trilnormcave I225 25.1047 26.071 23.6563 27.3657
D750_11_10 rep003 trilnormcave I226 6.42491 4.7681 2.367 9.3657
D750_11_10 rep003 trilnormcave I227 2.78592 3.4975 0.6914 4.3861
D750_11_10 rep003 trilnormcave I228 3.60358 3.9614 1.5413 5.5422
D750_11_10 rep003 trilnormcave I229 5.16384 5.3526 2.3807 6.9867
D750_11_10 rep003 trilnormcave I230 5.40714 6.1401 3.175 10.3915
D750_11_10 rep003 trilnormcave I231 8.72028 9.473 7.7564 14.4743
D750_11_10 rep003 trilnormcave I232 9.41209 10.2335 8.8998 14.4754
D750_11_10 rep003 trilnormcave I233 13.932 13.8992 13.0661 15.3657
D750_11_10 rep003 trilnormcave I234 16.1654 16.0513 14.8363 19.3627
D750_11_10 rep003 trilnormcave I235 15.4988 15.745 14.872 17.3636
D750_11_10 rep003 trilnormcave I236 15.7494 16.467 16.0682 17.3647
D750_11_10 rep003 trilnormcave I237 18.2647 17.345 17.819 20.641
D750_11_10 rep003 trilnormcave I238 22.1917 20.8316 21.2604 24.863
D750_11_10 rep003 trilnormcave I239 15.9436 16.5786 16.0735 17.3657
D750_11_10 rep003 trilnormcave I240 18.1982 16.8979 16.8668 25.0168
D750_11_10 rep003 trilnormcave I241 4.0092 4.3213 2.1092 8.7571
D750_11_10 rep003 trilnormcave I242 4.27739 4.9369 2.6622 11.1078
D750_11_10 rep003 trilnormcave I243 5.6153 6.5305 3.6502 11.1994
D750_11_10 rep003 trilnormcave I244 15.6199 15.7289 15.4415 20.2837
D750_11_10 rep003 trilnormcave I245 24.5065 24.8865 23.8883 25.3657
D750_11_10 rep003 trilnormcave I246 18.6197 18.3695 17.4375 21.4142
D750_11_10 rep003 trilnormcave I247 3.88622 4.2665 1.0003 6.7764
D750_11_10 rep003 trilnormcave I248 5.98899 5.3729 1.9482 7.5699
D750_11_10 rep003 trilnormcave I249 6.34528 5.4916 2.0355 8.8628
D750_11_10 rep003 trilnormcave I250 6.64991 5.6263 2.0563 10.1688
D750_11_10 rep003 trilnormcave I251 8.37495 7.1606 2.0866 10.3582
D750_11_10 rep003 trilnormcave I252 13.4936 13.4309 10.2562 15.3657
D750_11_10 rep003 trilnormcave I253 2.48103 3.1887 -1.2401 3.3924
D750_11_10 rep003 trilnormcave I254 2.91722 3.7932 0.9 5.8706
D750_11_10 rep003 trilnormcave I255 4.69895 6.6725 4.0947 8.2249
D750_11_10 rep003 trilnormcave I256 6.61152 9.5783 7.756 10.5176
D750_11_10 rep003 trilnormcave I257 9.80576 11.6717 9.6142 13.3647
D750_11_10 rep003 trilnormcave I258 12.2832 12.8272 11.3632 13.3657
