scenario rep k nodeName trueNodeAge estNodeAge
scenario2 rep015 50 I41 27.3794 33.3837
scenario2 rep015 50 I42 33.9127 49.0107
scenario2 rep015 50 I43 41.7203 51.2067
scenario2 rep015 50 I44 43.2265 52.0893
scenario2 rep015 50 I45 48.2767 55.1262
scenario2 rep015 50 I46 56.6923 57.822
scenario2 rep015 50 I47 76.9586 112.8301
scenario2 rep015 50 I48 79.3105 113.72
scenario2 rep015 50 I49 52.3546 66.3589
scenario2 rep015 50 I5 9.33696 8.6585
scenario2 rep015 50 I50 58.469 84.9904
scenario2 rep015 50 I51 83.0134 125.7044
scenario2 rep015 50 I52 83.4521 126.2195
scenario2 rep015 50 I53 83.7694 126.4249
scenario2 rep015 50 I54 87.5096 135.2976
scenario2 rep015 50 I55 26.0402 32.0835
scenario2 rep015 50 I56 26.8496 32.576
scenario2 rep015 50 I57 28.4881 33.68
scenario2 rep015 50 I58 45.7523 69.302
scenario2 rep015 50 I59 89.2963 77.8086
scenario2 rep015 50 I6 33.1967 28.5495
scenario2 rep015 50 I60 31.2313 37.43
scenario2 rep015 50 I61 31.807 37.6258
scenario2 rep015 50 I62 34.9944 41.3137
scenario2 rep015 50 I63 32.6694 38.164
scenario2 rep015 50 I64 33.8687 38.4647
scenario2 rep015 50 I65 41.6289 45.1157
scenario2 rep015 50 I66 44.4088 47.7155
scenario2 rep015 50 I67 55.5269 51.2064
scenario2 rep015 50 I68 33.642 40.2258
scenario2 rep015 50 I69 33.6432 41.119
scenario2 rep015 50 I7 6.9627 6.8805
scenario2 rep015 50 I70 39.5374 55.5965
scenario2 rep015 50 I71 41.25 59.2445
scenario2 rep015 50 I72 35.6755 41.8185
scenario2 rep015 50 I73 36.3187 42.6293
scenario2 rep015 50 I74 37.3101 43.3375
scenario2 rep015 50 I8 7.23236 7.8111
scenario2 rep015 50 I9 16.9771 28.4503
scenario2 rep016 50 I0 0 -4.6863
scenario2 rep016 50 I1 1.89772 -4.0684
scenario2 rep016 50 I10 24.4452 12.4234
scenario2 rep016 50 I11 8.33087 5.4345
scenario2 rep016 50 I12 52.2788 33.7889
scenario2 rep016 50 I13 8.5159 6.3479
scenario2 rep016 50 I14 36.5605 34.1796
scenario2 rep016 50 I15 9.61193 12.1342
scenario2 rep016 50 I16 18.552 25.2136
scenario2 rep016 50 I17 64.4724 41.9272
scenario2 rep016 50 I18 7.12688 0.7257
scenario2 rep016 50 I19 12.9639 1.6047
scenario2 rep016 50 I2 45.1116 26.5026
scenario2 rep016 50 I20 16.3031 4.3293
scenario2 rep016 50 I21 24.8599 8.4026
scenario2 rep016 50 I22 30.0471 11.1942
scenario2 rep016 50 I23 32.4873 23.5666
scenario2 rep016 50 I24 31.6844 18.2796
scenario2 rep016 50 I25 33.9221 18.8268
scenario2 rep016 50 I26 37.7111 37.6035
scenario2 rep016 50 I27 39.3061 38.8468
scenario2 rep016 50 I28 49.2904 62.2582
scenario2 rep016 50 I29 54.541 51.5044
scenario2 rep016 50 I3 53.1728 29.2389
scenario2 rep016 50 I30 8.64398 1.5657
scenario2 rep016 50 I31 18.7662 14.0155
scenario2 rep016 50 I32 20.3792 14.587
scenario2 rep016 50 I33 39.6276 22.6759
scenario2 rep016 50 I34 15.3699 27.3793
scenario2 rep016 50 I35 16.5318 29.2832
scenario2 rep016 50 I36 17.1885 32.9764
scenario2 rep016 50 I37 18.0794 34.3883
scenario2 rep016 50 I38 24.2807 37.8617
scenario2 rep016 50 I39 25.3912 38.2525
scenario2 rep016 50 I4 4.29313 -1.7845
scenario2 rep016 50 I40 26.2688 38.7875
scenario2 rep016 50 I41 27.3794 39.895
scenario2 rep016 50 I42 33.9127 45.1593
scenario2 rep016 50 I43 41.7203 51.6898
scenario2 rep016 50 I44 43.2265 53.7395
scenario2 rep016 50 I45 48.2767 55.2764
scenario2 rep016 50 I46 56.6923 64.7115
scenario2 rep016 50 I47 76.9586 80.6153
scenario2 rep016 50 I48 79.3105 83.8556
scenario2 rep016 50 I49 52.3546 64.4476
scenario2 rep016 50 I5 9.33696 -1.2438
scenario2 rep016 50 I50 58.469 64.986
scenario2 rep016 50 I51 83.0134 112.5159
scenario2 rep016 50 I52 83.4521 113.2912
scenario2 rep016 50 I53 83.7694 113.7656
scenario2 rep016 50 I54 87.5096 114.2988
scenario2 rep016 50 I55 26.0402 38.6428
scenario2 rep016 50 I56 26.8496 40.2721
scenario2 rep016 50 I57 28.4881 48.8652
scenario2 rep016 50 I58 45.7523 116.5806
scenario2 rep016 50 I59 89.2963 122.176
scenario2 rep016 50 I6 33.1967 14.002
scenario2 rep016 50 I60 31.2313 41.2391
scenario2 rep016 50 I61 31.807 42.0952
scenario2 rep016 50 I62 34.9944 48.2109
scenario2 rep016 50 I63 32.6694 42.6953
scenario2 rep016 50 I64 33.8687 44.0557
scenario2 rep016 50 I65 41.6289 74.594
scenario2 rep016 50 I66 44.4088 75.1653
scenario2 rep016 50 I67 55.5269 76.2309
scenario2 rep016 50 I68 33.642 41.515
scenario2 rep016 50 I69 33.6432 41.8656
scenario2 rep016 50 I7 6.9627 0.3516
scenario2 rep016 50 I70 39.5374 52.5616
scenario2 rep016 50 I71 41.25 53.7126
scenario2 rep016 50 I72 35.6755 42.173
scenario2 rep016 50 I73 36.3187 42.7996
scenario2 rep016 50 I74 37.3101 43.5964
scenario2 rep016 50 I8 7.23236 1.4773
scenario2 rep016 50 I9 16.9771 11.9343
scenario2 rep017 50 I0 0 4.8793
scenario2 rep017 50 I1 1.89772 7.0419
scenario2 rep017 50 I10 24.4452 102.2193
scenario2 rep017 50 I11 8.33087 10.9015
scenario2 rep017 50 I12 52.2788 35.0516
scenario2 rep017 50 I13 8.5159 11.2911
scenario2 rep017 50 I14 36.5605 36.8612
scenario2 rep017 50 I15 9.61193 12.711
scenario2 rep017 50 I16 18.552 16.417
scenario2 rep017 50 I17 64.4724 42.3107
scenario2 rep017 50 I18 7.12688 9.1776
scenario2 rep017 50 I19 12.9639 11.8205
scenario2 rep017 50 I2 45.1116 65.1021
scenario2 rep017 50 I20 16.3031 13.6803
scenario2 rep017 50 I21 24.8599 22.4023
scenario2 rep017 50 I22 30.0471 31.5573
scenario2 rep017 50 I23 32.4873 54.4555
scenario2 rep017 50 I24 31.6844 32.6916
scenario2 rep017 50 I25 33.9221 39.0881
scenario2 rep017 50 I26 37.7111 40.716
scenario2 rep017 50 I27 39.3061 45.1544
scenario2 rep017 50 I28 49.2904 45.5049
scenario2 rep017 50 I29 54.541 65.6775
scenario2 rep017 50 I3 53.1728 74.3089
scenario2 rep017 50 I30 8.64398 9.8218
scenario2 rep017 50 I31 18.7662 15.1737
scenario2 rep017 50 I32 20.3792 19.4044
scenario2 rep017 50 I33 39.6276 26.2627
scenario2 rep017 50 I34 15.3699 14.9621
scenario2 rep017 50 I35 16.5318 18.1363
scenario2 rep017 50 I36 17.1885 15.4406
scenario2 rep017 50 I37 18.0794 15.9294
scenario2 rep017 50 I38 24.2807 33.7198
scenario2 rep017 50 I39 25.3912 34.2376
scenario2 rep017 50 I4 4.29313 7.9112
scenario2 rep017 50 I40 26.2688 34.9569
scenario2 rep017 50 I41 27.3794 36.784
scenario2 rep017 50 I42 33.9127 39.0145
scenario2 rep017 50 I43 41.7203 47.4169
scenario2 rep017 50 I44 43.2265 48.0023
scenario2 rep017 50 I45 48.2767 52.8196
scenario2 rep017 50 I46 56.6923 69.6779
scenario2 rep017 50 I47 76.9586 76.0749
scenario2 rep017 50 I48 79.3105 76.686
scenario2 rep017 50 I49 52.3546 53.3354
scenario2 rep017 50 I5 9.33696 8.3528
scenario2 rep017 50 I50 58.469 57.9891
scenario2 rep017 50 I51 83.0134 135.4414
scenario2 rep017 50 I52 83.4521 135.6578
scenario2 rep017 50 I53 83.7694 136.4064
scenario2 rep017 50 I54 87.5096 138.3301
scenario2 rep017 50 I55 26.0402 34.6257
scenario2 rep017 50 I56 26.8496 35.0728
scenario2 rep017 50 I57 28.4881 37.744
scenario2 rep017 50 I58 45.7523 41.873
scenario2 rep017 50 I59 89.2963 132.6117
scenario2 rep017 50 I6 33.1967 15.9816
scenario2 rep017 50 I60 31.2313 40.1493
scenario2 rep017 50 I61 31.807 40.9783
scenario2 rep017 50 I62 34.9944 49.484
scenario2 rep017 50 I63 32.6694 44.0263
scenario2 rep017 50 I64 33.8687 44.6498
scenario2 rep017 50 I65 41.6289 126.3009
scenario2 rep017 50 I66 44.4088 130.4439
scenario2 rep017 50 I67 55.5269 133.5558
scenario2 rep017 50 I68 33.642 41.0103
scenario2 rep017 50 I69 33.6432 41.2998
scenario2 rep017 50 I7 6.9627 8.8304
scenario2 rep017 50 I70 39.5374 42.1338
scenario2 rep017 50 I71 41.25 45.8492
scenario2 rep017 50 I72 35.6755 42.2107
scenario2 rep017 50 I73 36.3187 42.8141
scenario2 rep017 50 I74 37.3101 43.9325
scenario2 rep017 50 I8 7.23236 9.3649
scenario2 rep017 50 I9 16.9771 82.8995
scenario2 rep018 50 I0 0 4.5754
scenario2 rep018 50 I1 1.89772 9.9599
scenario2 rep018 50 I10 24.4452 27.2367
scenario2 rep018 50 I11 8.33087 11.4481
scenario2 rep018 50 I12 52.2788 33.3238
scenario2 rep018 50 I13 8.5159 12.8629
scenario2 rep018 50 I14 36.5605 33.487
scenario2 rep018 50 I15 9.61193 13.3744
scenario2 rep018 50 I16 18.552 48.5517
scenario2 rep018 50 I17 64.4724 55.179
scenario2 rep018 50 I18 7.12688 11.1928
scenario2 rep018 50 I19 12.9639 12.7667
scenario2 rep018 50 I2 45.1116 93.0729
scenario2 rep018 50 I20 16.3031 17.2997
scenario2 rep018 50 I21 24.8599 38.2065
scenario2 rep018 50 I22 30.0471 43.0355
scenario2 rep018 50 I23 32.4873 100.9301
scenario2 rep018 50 I24 31.6844 44.6425
scenario2 rep018 50 I25 33.9221 44.7194
scenario2 rep018 50 I26 37.7111 45.9558
scenario2 rep018 50 I27 39.3061 52.3496
scenario2 rep018 50 I28 49.2904 52.4769
scenario2 rep018 50 I29 54.541 63.5603
scenario2 rep018 50 I3 53.1728 96.5906
scenario2 rep018 50 I30 8.64398 13.2407
scenario2 rep018 50 I31 18.7662 15.7222
scenario2 rep018 50 I32 20.3792 16.6138
scenario2 rep018 50 I33 39.6276 17.4458
scenario2 rep018 50 I34 15.3699 14.4676
scenario2 rep018 50 I35 16.5318 17.0565
scenario2 rep018 50 I36 17.1885 16.4318
scenario2 rep018 50 I37 18.0794 17.2475
scenario2 rep018 50 I38 24.2807 19.0729
scenario2 rep018 50 I39 25.3912 20.8252
scenario2 rep018 50 I4 4.29313 10.0751
scenario2 rep018 50 I40 26.2688 21.6999
scenario2 rep018 50 I41 27.3794 23.9766
scenario2 rep018 50 I42 33.9127 24.9367
scenario2 rep018 50 I43 41.7203 25.8364
scenario2 rep018 50 I44 43.2265 26.7237
scenario2 rep018 50 I45 48.2767 30.6059
scenario2 rep018 50 I46 56.6923 93.4453
scenario2 rep018 50 I47 76.9586 106.524
scenario2 rep018 50 I48 79.3105 111.5527
scenario2 rep018 50 I49 52.3546 48.2361
scenario2 rep018 50 I5 9.33696 12.8099
scenario2 rep018 50 I50 58.469 50.316
scenario2 rep018 50 I51 83.0134 89.4381
scenario2 rep018 50 I52 83.4521 90.3667
scenario2 rep018 50 I53 83.7694 91.1876
scenario2 rep018 50 I54 87.5096 91.9301
scenario2 rep018 50 I55 26.0402 21.4734
scenario2 rep018 50 I56 26.8496 22.1647
scenario2 rep018 50 I57 28.4881 22.8388
scenario2 rep018 50 I58 45.7523 28.865
scenario2 rep018 50 I59 89.2963 122.5272
scenario2 rep018 50 I6 33.1967 16.906
scenario2 rep018 50 I60 31.2313 31.3643
scenario2 rep018 50 I61 31.807 33.896
scenario2 rep018 50 I62 34.9944 46.019
scenario2 rep018 50 I63 32.6694 34.7598
scenario2 rep018 50 I64 33.8687 35.5779
scenario2 rep018 50 I65 41.6289 40.4671
scenario2 rep018 50 I66 44.4088 42.2596
scenario2 rep018 50 I67 55.5269 44.2637
scenario2 rep018 50 I68 33.642 32.6718
scenario2 rep018 50 I69 33.6432 33.2994
scenario2 rep018 50 I7 6.9627 10.6414
scenario2 rep018 50 I70 39.5374 36.4363
scenario2 rep018 50 I71 41.25 40.5244
scenario2 rep018 50 I72 35.6755 34.0324
scenario2 rep018 50 I73 36.3187 36.2268
scenario2 rep018 50 I74 37.3101 37.1104
scenario2 rep018 50 I8 7.23236 10.7871
scenario2 rep018 50 I9 16.9771 21.2153
scenario2 rep019 50 I0 0 0.8453
scenario2 rep019 50 I1 1.89772 1.2617
scenario2 rep019 50 I10 24.4452 13.9394
scenario2 rep019 50 I11 8.33087 11.206
scenario2 rep019 50 I12 52.2788 126.3788
scenario2 rep019 50 I13 8.5159 12.0234
scenario2 rep019 50 I14 36.5605 38.2491
scenario2 rep019 50 I15 9.61193 12.6297
scenario2 rep019 50 I16 18.552 77.1492
scenario2 rep019 50 I17 64.4724 111.8406
scenario2 rep019 50 I18 7.12688 4.0044
scenario2 rep019 50 I19 12.9639 17.1
scenario2 rep019 50 I2 45.1116 20.8491
scenario2 rep019 50 I20 16.3031 23.265
scenario2 rep019 50 I21 24.8599 29.3257
scenario2 rep019 50 I22 30.0471 37.0109
scenario2 rep019 50 I23 32.4873 37.4868
scenario2 rep019 50 I24 31.6844 37.3597
scenario2 rep019 50 I25 33.9221 41.2969
scenario2 rep019 50 I26 37.7111 47.0061
scenario2 rep019 50 I27 39.3061 47.3601
scenario2 rep019 50 I28 49.2904 62.346
scenario2 rep019 50 I29 54.541 51.7567
scenario2 rep019 50 I3 53.1728 24.683
scenario2 rep019 50 I30 8.64398 4.5401
scenario2 rep019 50 I31 18.7662 16.6284
scenario2 rep019 50 I32 20.3792 17.0781
scenario2 rep019 50 I33 39.6276 17.5505
scenario2 rep019 50 I34 15.3699 28.467
scenario2 rep019 50 I35 16.5318 28.9587
scenario2 rep019 50 I36 17.1885 29.9988
scenario2 rep019 50 I37 18.0794 30.5116
scenario2 rep019 50 I38 24.2807 39.7042
scenario2 rep019 50 I39 25.3912 40.1657
scenario2 rep019 50 I4 4.29313 3.3318
scenario2 rep019 50 I40 26.2688 40.6742
scenario2 rep019 50 I41 27.3794 41.2164
scenario2 rep019 50 I42 33.9127 41.7551
scenario2 rep019 50 I43 41.7203 47.924
scenario2 rep019 50 I44 43.2265 48.5264
scenario2 rep019 50 I45 48.2767 50.1541
scenario2 rep019 50 I46 56.6923 56.1007
scenario2 rep019 50 I47 76.9586 128.8958
scenario2 rep019 50 I48 79.3105 130.7441
scenario2 rep019 50 I49 52.3546 52.4867
scenario2 rep019 50 I5 9.33696 11.1388
scenario2 rep019 50 I50 58.469 56.3998
scenario2 rep019 50 I51 83.0134 128.023
scenario2 rep019 50 I52 83.4521 128.5805
scenario2 rep019 50 I53 83.7694 130.5239
scenario2 rep019 50 I54 87.5096 130.9366
scenario2 rep019 50 I55 26.0402 40.5627
scenario2 rep019 50 I56 26.8496 40.9854
scenario2 rep019 50 I57 28.4881 44.3728
scenario2 rep019 50 I58 45.7523 46.1666
scenario2 rep019 50 I59 89.2963 100.9486
scenario2 rep019 50 I6 33.1967 24.4567
scenario2 rep019 50 I60 31.2313 41.3752
scenario2 rep019 50 I61 31.807 50.7912
scenario2 rep019 50 I62 34.9944 51.3615
scenario2 rep019 50 I63 32.6694 52.3801
scenario2 rep019 50 I64 33.8687 52.883
scenario2 rep019 50 I65 41.6289 55.3105
scenario2 rep019 50 I66 44.4088 55.8262
scenario2 rep019 50 I67 55.5269 62.0
scenario2 rep019 50 I68 33.642 42.4637
scenario2 rep019 50 I69 33.6432 42.7436
scenario2 rep019 50 I7 6.9627 3.6658
scenario2 rep019 50 I70 39.5374 44.1562
scenario2 rep019 50 I71 41.25 46.9489
scenario2 rep019 50 I72 35.6755 43.8258
scenario2 rep019 50 I73 36.3187 44.0685
scenario2 rep019 50 I74 37.3101 44.7101
scenario2 rep019 50 I8 7.23236 4.9808
scenario2 rep019 50 I9 16.9771 9.3626
scenario2 rep020 50 I0 0 -10.4598
scenario2 rep020 50 I1 1.89772 -10.0128
scenario2 rep020 50 I10 24.4452 73.3409
scenario2 rep020 50 I11 8.33087 -5.6511
scenario2 rep020 50 I12 52.2788 31.4968
scenario2 rep020 50 I13 8.5159 -5.0108
scenario2 rep020 50 I14 36.5605 37.6814
scenario2 rep020 50 I15 9.61193 -4.5632
scenario2 rep020 50 I16 18.552 14.0945
scenario2 rep020 50 I17 64.4724 67.7682
scenario2 rep020 50 I18 7.12688 -6.9868
scenario2 rep020 50 I19 12.9639 -6.7486
scenario2 rep020 50 I2 45.1116 19.8365
scenario2 rep020 50 I20 16.3031 -5.3645
scenario2 rep020 50 I21 24.8599 2.3625
scenario2 rep020 50 I22 30.0471 5.3745
scenario2 rep020 50 I23 32.4873 7.5675
scenario2 rep020 50 I24 31.6844 22.4455
scenario2 rep020 50 I25 33.9221 32.0261
scenario2 rep020 50 I26 37.7111 39.2565
scenario2 rep020 50 I27 39.3061 44.5843
scenario2 rep020 50 I28 49.2904 90.5286
scenario2 rep020 50 I29 54.541 63.6154
scenario2 rep020 50 I3 53.1728 26.0498
scenario2 rep020 50 I30 8.64398 -6.0479
scenario2 rep020 50 I31 18.7662 16.4
scenario2 rep020 50 I32 20.3792 18.1055
scenario2 rep020 50 I33 39.6276 36.6229
scenario2 rep020 50 I34 15.3699 14.3873
scenario2 rep020 50 I35 16.5318 15.8243
scenario2 rep020 50 I36 17.1885 14.9129
scenario2 rep020 50 I37 18.0794 15.3992
scenario2 rep020 50 I38 24.2807 37.5243
scenario2 rep020 50 I39 25.3912 39.1283
scenario2 rep020 50 I4 4.29313 -8.3061
scenario2 rep020 50 I40 26.2688 40.2451
scenario2 rep020 50 I41 27.3794 42.2264
scenario2 rep020 50 I42 33.9127 45.7863
scenario2 rep020 50 I43 41.7203 49.515
scenario2 rep020 50 I44 43.2265 57.3259
scenario2 rep020 50 I45 48.2767 57.8137
scenario2 rep020 50 I46 56.6923 70.2078
scenario2 rep020 50 I47 76.9586 71.7373
scenario2 rep020 50 I48 79.3105 72.1811
scenario2 rep020 50 I49 52.3546 58.3143
scenario2 rep020 50 I5 9.33696 12.8345
scenario2 rep020 50 I50 58.469 119.7853
scenario2 rep020 50 I51 83.0134 132.6926
scenario2 rep020 50 I52 83.4521 132.9796
scenario2 rep020 50 I53 83.7694 133.193
scenario2 rep020 50 I54 87.5096 133.4508
scenario2 rep020 50 I55 26.0402 39.7044
scenario2 rep020 50 I56 26.8496 40.1557
scenario2 rep020 50 I57 28.4881 41.1723
scenario2 rep020 50 I58 45.7523 53.408
scenario2 rep020 50 I59 89.2963 58.6725
scenario2 rep020 50 I6 33.1967 19.132
scenario2 rep020 50 I60 31.2313 40.5959
scenario2 rep020 50 I61 31.807 41.0603
scenario2 rep020 50 I62 34.9944 46.0285
scenario2 rep020 50 I63 32.6694 41.5054
scenario2 rep020 50 I64 33.8687 42.3841
scenario2 rep020 50 I65 41.6289 86.515
scenario2 rep020 50 I66 44.4088 88.0266
scenario2 rep020 50 I67 55.5269 120.636
scenario2 rep020 50 I68 33.642 41.0038
scenario2 rep020 50 I69 33.6432 41.4278
scenario2 rep020 50 I7 6.9627 -7.2767
scenario2 rep020 50 I70 39.5374 42.5386
scenario2 rep020 50 I71 41.25 48.0866
scenario2 rep020 50 I72 35.6755 41.8176
scenario2 rep020 50 I73 36.3187 42.1995
scenario2 rep020 50 I74 37.3101 42.5767
scenario2 rep020 50 I8 7.23236 -6.7489
scenario2 rep020 50 I9 16.9771 14.9057
scenario3 rep001 50 I0 0 -10.3872
scenario3 rep001 50 I1 1.89772 -4.7963
scenario3 rep001 50 I10 24.4452 14.6682
scenario3 rep001 50 I11 8.33087 8.6973
scenario3 rep001 50 I12 52.2788 75.1558
scenario3 rep001 50 I13 8.5159 8.9504
scenario3 rep001 50 I14 36.5605 33.6746
scenario3 rep001 50 I15 9.61193 11.2735
scenario3 rep001 50 I16 18.552 11.5046
scenario3 rep001 50 I17 64.4724 104.3528
scenario3 rep001 50 I18 7.12688 3.8836
scenario3 rep001 50 I19 12.9639 5.3593
scenario3 rep001 50 I2 45.1116 20.9599
scenario3 rep001 50 I20 16.3031 5.7079
scenario3 rep001 50 I21 24.8599 9.8216
scenario3 rep001 50 I22 30.0471 12.6629
scenario3 rep001 50 I23 32.4873 12.8721
scenario3 rep001 50 I24 31.6844 12.9116
scenario3 rep001 50 I25 33.9221 13.1531
scenario3 rep001 50 I26 37.7111 31.6745
scenario3 rep001 50 I27 39.3061 35.4205
scenario3 rep001 50 I28 49.2904 62.207
scenario3 rep001 50 I29 54.541 52.417
scenario3 rep001 50 I3 53.1728 21.1565
scenario3 rep001 50 I30 8.64398 4.0966
scenario3 rep001 50 I31 18.7662 18.0919
scenario3 rep001 50 I32 20.3792 18.3154
scenario3 rep001 50 I33 39.6276 31.9928
scenario3 rep001 50 I34 15.3699 23.195
scenario3 rep001 50 I35 16.5318 27.1562
scenario3 rep001 50 I36 17.1885 23.8012
scenario3 rep001 50 I37 18.0794 24.6368
scenario3 rep001 50 I38 24.2807 24.9144
scenario3 rep001 50 I39 25.3912 38.5449
scenario3 rep001 50 I4 4.29313 0.7465
scenario3 rep001 50 I40 26.2688 38.7859
scenario3 rep001 50 I41 27.3794 39.0195
scenario3 rep001 50 I42 33.9127 43.232
scenario3 rep001 50 I43 41.7203 47.4387
scenario3 rep001 50 I44 43.2265 47.6442
scenario3 rep001 50 I45 48.2767 51.1273
scenario3 rep001 50 I46 56.6923 81.5004
scenario3 rep001 50 I47 76.9586 115.0991
scenario3 rep001 50 I48 79.3105 115.3297
scenario3 rep001 50 I49 52.3546 51.4952
scenario3 rep001 50 I5 9.33696 0.9542
scenario3 rep001 50 I50 58.469 54.8394
scenario3 rep001 50 I51 83.0134 66.1111
scenario3 rep001 50 I52 83.4521 69.9296
scenario3 rep001 50 I53 83.7694 70.1358
scenario3 rep001 50 I54 87.5096 71.0874
scenario3 rep001 50 I55 26.0402 39.3609
scenario3 rep001 50 I56 26.8496 39.6067
scenario3 rep001 50 I57 28.4881 40.8729
scenario3 rep001 50 I58 45.7523 51.6372
scenario3 rep001 50 I59 89.2963 110.8453
scenario3 rep001 50 I6 33.1967 21.1058
scenario3 rep001 50 I60 31.2313 40.1961
scenario3 rep001 50 I61 31.807 47.0044
scenario3 rep001 50 I62 34.9944 49.723
scenario3 rep001 50 I63 32.6694 64.2289
scenario3 rep001 50 I64 33.8687 65.9009
scenario3 rep001 50 I65 41.6289 67.5082
scenario3 rep001 50 I66 44.4088 71.5027
scenario3 rep001 50 I67 55.5269 117.1397
scenario3 rep001 50 I68 33.642 40.4277
scenario3 rep001 50 I69 33.6432 40.6593
scenario3 rep001 50 I7 6.9627 3.6805
scenario3 rep001 50 I70 39.5374 67.2679
scenario3 rep001 50 I71 41.25 68.5247
scenario3 rep001 50 I72 35.6755 41.4914
scenario3 rep001 50 I73 36.3187 42.1949
scenario3 rep001 50 I74 37.3101 42.5544
scenario3 rep001 50 I8 7.23236 3.9327
scenario3 rep001 50 I9 16.9771 13.297
scenario3 rep002 50 I0 0 -58.3134
scenario3 rep002 50 I1 1.89772 -58.0939
scenario3 rep002 50 I10 24.4452 100.1817
scenario3 rep002 50 I11 8.33087 -47.0037
scenario3 rep002 50 I12 52.2788 117.6382
scenario3 rep002 50 I13 8.5159 -46.7862
scenario3 rep002 50 I14 36.5605 33.2146
scenario3 rep002 50 I15 9.61193 -46.5748
scenario3 rep002 50 I16 18.552 -40.5778
scenario3 rep002 50 I17 64.4724 43.4645
scenario3 rep002 50 I18 7.12688 -51.9035
scenario3 rep002 50 I19 12.9639 -42.2555
scenario3 rep002 50 I2 45.1116 50.9647
scenario3 rep002 50 I20 16.3031 -1.2834
scenario3 rep002 50 I21 24.8599 11.6921
scenario3 rep002 50 I22 30.0471 23.0734
scenario3 rep002 50 I23 32.4873 28.5838
scenario3 rep002 50 I24 31.6844 23.3197
scenario3 rep002 50 I25 33.9221 31.0385
scenario3 rep002 50 I26 37.7111 31.3051
scenario3 rep002 50 I27 39.3061 37.7106
scenario3 rep002 50 I28 49.2904 65.9934
scenario3 rep002 50 I29 54.541 60.2171
scenario3 rep002 50 I3 53.1728 77.8322
scenario3 rep002 50 I30 8.64398 -51.0658
scenario3 rep002 50 I31 18.7662 16.5308
scenario3 rep002 50 I32 20.3792 16.7647
scenario3 rep002 50 I33 39.6276 28.8323
scenario3 rep002 50 I34 15.3699 24.1028
scenario3 rep002 50 I35 16.5318 24.3688
scenario3 rep002 50 I36 17.1885 24.4408
scenario3 rep002 50 I37 18.0794 24.6612
scenario3 rep002 50 I38 24.2807 29.2254
scenario3 rep002 50 I39 25.3912 29.8805
scenario3 rep002 50 I4 4.29313 -52.3563
scenario3 rep002 50 I40 26.2688 30.1351
scenario3 rep002 50 I41 27.3794 32.7137
scenario3 rep002 50 I42 33.9127 42.7079
scenario3 rep002 50 I43 41.7203 43.61
scenario3 rep002 50 I44 43.2265 43.8716
scenario3 rep002 50 I45 48.2767 50.5804
scenario3 rep002 50 I46 56.6923 64.4481
scenario3 rep002 50 I47 76.9586 84.9091
scenario3 rep002 50 I48 79.3105 90.3831
scenario3 rep002 50 I49 52.3546 53.2014
scenario3 rep002 50 I5 9.33696 4.9684
scenario3 rep002 50 I50 58.469 95.1341
scenario3 rep002 50 I51 83.0134 97.2976
scenario3 rep002 50 I52 83.4521 97.6834
scenario3 rep002 50 I53 83.7694 97.8839
scenario3 rep002 50 I54 87.5096 98.5482
scenario3 rep002 50 I55 26.0402 30.7456
scenario3 rep002 50 I56 26.8496 31.8237
scenario3 rep002 50 I57 28.4881 33.5796
scenario3 rep002 50 I58 45.7523 37.921
scenario3 rep002 50 I59 89.2963 123.8944
scenario3 rep002 50 I6 33.1967 31.2916
scenario3 rep002 50 I60 31.2313 33.6006
scenario3 rep002 50 I61 31.807 34.5068
scenario3 rep002 50 I62 34.9944 34.7492
scenario3 rep002 50 I63 32.6694 34.6967
scenario3 rep002 50 I64 33.8687 36.9139
scenario3 rep002 50 I65 41.6289 37.1422
scenario3 rep002 50 I66 44.4088 38.5452
scenario3 rep002 50 I67 55.5269 80.5769
scenario3 rep002 50 I68 33.642 34.2826
scenario3 rep002 50 I69 33.6432 34.5343
scenario3 rep002 50 I7 6.9627 -52.1422
scenario3 rep002 50 I70 39.5374 41.1461
scenario3 rep002 50 I71 41.25 83.0576
scenario3 rep002 50 I72 35.6755 41.1789
scenario3 rep002 50 I73 36.3187 41.4284
scenario3 rep002 50 I74 37.3101 41.6767
scenario3 rep002 50 I8 7.23236 -51.9253
scenario3 rep002 50 I9 16.9771 -49.8141
scenario3 rep003 50 I0 0 8.128
scenario3 rep003 50 I1 1.89772 9.572
scenario3 rep003 50 I10 24.4452 15.6822
scenario3 rep003 50 I11 8.33087 11.396
scenario3 rep003 50 I12 52.2788 29.6996
scenario3 rep003 50 I13 8.5159 11.5511
scenario3 rep003 50 I14 36.5605 38.6344
scenario3 rep003 50 I15 9.61193 11.7015
scenario3 rep003 50 I16 18.552 19.6623
scenario3 rep003 50 I17 64.4724 44.3665
scenario3 rep003 50 I18 7.12688 10.7017
scenario3 rep003 50 I19 12.9639 13.0851
scenario3 rep003 50 I2 45.1116 33.4557
scenario3 rep003 50 I20 16.3031 14.0191
scenario3 rep003 50 I21 24.8599 15.1745
scenario3 rep003 50 I22 30.0471 17.9275
scenario3 rep003 50 I23 32.4873 18.1933
scenario3 rep003 50 I24 31.6844 18.8785
scenario3 rep003 50 I25 33.9221 20.2342
scenario3 rep003 50 I26 37.7111 22.6984
scenario3 rep003 50 I27 39.3061 26.8666
scenario3 rep003 50 I28 49.2904 32.6554
