clockModel rep method brName estLength trueLength
scenario1 rep001 BEAST_strict I34 4.9811 1.86989
scenario1 rep001 BEAST_strict I35 7.6393 1.16187
scenario1 rep001 BEAST_strict I36 8.9715 1.81861
scenario1 rep001 BEAST_strict I37 5.9005 0.890909
scenario1 rep001 BEAST_strict I38 5.3054 6.20129
scenario1 rep001 BEAST_strict I39 0.95 1.1105
scenario1 rep001 BEAST_strict I4 0.8549 2.39542
scenario1 rep001 BEAST_strict I40 0.9399 0.877635
scenario1 rep001 BEAST_strict I41 2.2483 1.11055
scenario1 rep001 BEAST_strict I42 2.8186 6.5333
scenario1 rep001 BEAST_strict I43 6.3497 7.8076
scenario1 rep001 BEAST_strict I44 9.0637 1.50626
scenario1 rep001 BEAST_strict I45 4.7174 5.05022
scenario1 rep001 BEAST_strict I46 0.6964 8.41561
scenario1 rep001 BEAST_strict I47 14.6216 20.2663
scenario1 rep001 BEAST_strict I48 2.8986 2.35183
scenario1 rep001 BEAST_strict I49 2.1205 4.07786
scenario1 rep001 BEAST_strict I5 51.806 5.04383
scenario1 rep001 BEAST_strict I50 31.5368 6.11437
scenario1 rep001 BEAST_strict I51 20.963 24.5444
scenario1 rep001 BEAST_strict I52 0.9491 0.438631
scenario1 rep001 BEAST_strict I53 1.0473 0.317339
scenario1 rep001 BEAST_strict I54 4.2171 3.74023
scenario1 rep001 BEAST_strict I55 1.498 0.649031
scenario1 rep001 BEAST_strict I56 1.3986 0.809405
scenario1 rep001 BEAST_strict I57 11.12 1.6385
scenario1 rep001 BEAST_strict I58 2.2921 17.2643
scenario1 rep001 BEAST_strict I59 31.3797 43.5441
scenario1 rep001 BEAST_strict I6 24.3664 19.6967
scenario1 rep001 BEAST_strict I60 0.579 4.38172
scenario1 rep001 BEAST_strict I61 5.1049 0.575665
scenario1 rep001 BEAST_strict I62 2.0278 3.18741
scenario1 rep001 BEAST_strict I63 6.0899 0.862363
scenario1 rep001 BEAST_strict I64 4.2336 1.1993
scenario1 rep001 BEAST_strict I65 7.3604 7.76023
scenario1 rep001 BEAST_strict I66 7.1349 2.77986
scenario1 rep001 BEAST_strict I67 7.6191 11.1181
scenario1 rep001 BEAST_strict I68 0.4259 2.41062
scenario1 rep001 BEAST_strict I69 0.3369 0.00128
scenario1 rep001 BEAST_strict I7 1.2334 2.66957
scenario1 rep001 BEAST_strict I70 17.9788 5.89418
scenario1 rep001 BEAST_strict I71 2.8967 1.71254
scenario1 rep001 BEAST_strict I72 0.2944 2.03222
scenario1 rep001 BEAST_strict I73 0.553 0.643278
scenario1 rep001 BEAST_strict I74 0.247 0.991321
scenario1 rep001 BEAST_strict I8 2.2713 0.269661
scenario1 rep001 BEAST_strict I9 70.6014 9.74474
scenario1 rep001 BEAST_strict Ilex 66.5578 66.5
scenario1 rep001 BEAST_strict Illicium 102.1025 106.803
scenario1 rep001 BEAST_strict Itea 52.6493 50.7034
scenario1 rep001 BEAST_strict Japonolirion 170.6063 115.14
scenario1 rep001 BEAST_strict Lilium 167.6148 108.316
scenario1 rep001 BEAST_strict Liquidambar 84.029 94.2475
scenario1 rep001 BEAST_strict Liriodendron 110.1583 87.7211
scenario1 rep001 BEAST_strict Lonicera 13.3663 52.4904
scenario1 rep001 BEAST_strict Magnolia 110.1583 87.7211
scenario1 rep001 BEAST_strict Mauldinia 1.1951 2.33954
scenario1 rep001 BEAST_strict Meliosma 113.826 123.468
scenario1 rep001 BEAST_strict Morus 95.252 103.681
scenario1 rep001 BEAST_strict Musa 151.6991 90.7097
scenario1 rep001 BEAST_strict Myrtales 2.3001 17.7056
scenario1 rep001 BEAST_strict Nelumbo 107.501 107.3
scenario1 rep001 BEAST_strict Nerium 58.8821 63.0414
scenario1 rep001 BEAST_strict Nicotiana 55.9835 60.6895
scenario1 rep001 BEAST_strict Nuphar 104.3814 86.8275
scenario1 rep001 BEAST_strict Nymphaea 104.3814 86.8273
scenario1 rep001 BEAST_strict Orontium 113.4917 113.5
scenario1 rep001 BEAST_strict Oryza 155.9799 85.4591
scenario1 rep001 BEAST_strict Oxalis 75.2238 98.75
scenario1 rep001 BEAST_strict Pachysandra 106.5932 121.921
scenario1 rep001 BEAST_strict Pandanus 164.3034 107.513
scenario1 rep001 BEAST_strict Papaver 72.1496 119.621
scenario1 rep001 BEAST_strict Paracryphia 13.3663 52.4904
scenario1 rep001 BEAST_strict Parnassia 75.2238 98.7501
scenario1 rep001 BEAST_strict Pelargonium 89.7295 105.006
scenario1 rep001 BEAST_strict Persea 101.5548 101.1
scenario1 rep001 BEAST_strict Picramnia 81.4337 106.131
scenario1 rep001 BEAST_strict Piper 111.686 75.5275
scenario1 rep001 BEAST_strict Pisum 95.805 104.325
scenario1 rep001 BEAST_strict Platanus 107.501 107.3
scenario1 rep001 BEAST_strict Populus 78.1205 100.463
scenario1 rep001 BEAST_strict Pterostemon 52.6493 50.7034
scenario1 rep001 BEAST_strict Sapindopsis 6.325 16.1682
scenario1 rep001 BEAST_strict Saururus 111.686 75.5275
scenario1 rep001 BEAST_strict Schisandra 102.1025 106.803
scenario1 rep001 BEAST_strict Serenoa 87.051 87.0001
scenario1 rep001 BEAST_strict Sparganium 61.136 61.0683
scenario1 rep001 BEAST_strict Spathiphyllum 113.4917 113.5
scenario1 rep001 BEAST_strict Spinacia 94.3309 106.087
scenario1 rep001 BEAST_strict Tapiscia 66.9384 95.5911
scenario1 rep001 BEAST_strict Terminalia 87.4294 87.3001
scenario1 rep001 BEAST_strict Tricolpites 50.0166 4.85603
scenario1 rep001 BEAST_strict Trimenia 126.4689 126.5
scenario1 rep001 BEAST_strict Trithuria 126.6556 126.5
scenario1 rep001 BEAST_strict Trochodendron 112.4938 122.811
scenario1 rep001 BEAST_strict Typha 61.136 61.0685
scenario1 rep001 BEAST_strict Typhaceae 94.8439 24.3907
scenario1 rep001 BEAST_strict Virginianthus 68.9309 24.1841
scenario1 rep001 BEAST_strict Vitis 86.3211 111.512
scenario1 rep001 BEAST_strict Walkerpollis 48.1981 3.88808
scenario1 rep001 BEAST_strict Ximenia 99.3978 113.731
scenario1 rep002 BEAST_rcla Acer 79.4864 98.3711
scenario1 rep002 BEAST_rcla Acorus 122.9061 127.036
scenario1 rep002 BEAST_rcla Amborella 203.2059 140
scenario1 rep002 BEAST_rcla Anacostia 12.4497 4.16305
scenario1 rep002 BEAST_rcla Antirrhinum 35.8569 60.6895
scenario1 rep002 BEAST_rcla Apostasia 91.88 106.078
scenario1 rep002 BEAST_rcla Aquifoliaceae 15.704 21.1453
scenario1 rep002 BEAST_rcla Araceae 7.6168 10.197
scenario1 rep002 BEAST_rcla Archaefructus 27.4255 11.6023
scenario1 rep002 BEAST_rcla Arecales 3.1003 15.2889
scenario1 rep002 BEAST_rcla Asarum 117.2998 121.448
scenario1 rep002 BEAST_rcla Ascarina 114.2108 115.555
scenario1 rep002 BEAST_rcla Atherosperma 104.2677 103.44
scenario1 rep002 BEAST_rcla Aucuba 56.9234 83.3077
scenario1 rep002 BEAST_rcla Austrobaileya 138.9419 130.663
scenario1 rep002 BEAST_rcla Berberidopsis 111.6924 112.621
scenario1 rep002 BEAST_rcla Brasenia 75.0465 94.8882
scenario1 rep002 BEAST_rcla Brunia 42.8988 56.548
scenario1 rep002 BEAST_rcla Bulnesia 101.6416 106.358
scenario1 rep002 BEAST_rcla Calamus 86.9785 86.9999
scenario1 rep002 BEAST_rcla Calycanthus 107.5076 107.3
scenario1 rep002 BEAST_rcla Canella 126.5017 126.5
scenario1 rep002 BEAST_rcla Carya 94.9589 95.1
scenario1 rep002 BEAST_rcla Ceratophyllum 133.8622 131.356
scenario1 rep002 BEAST_rcla Chloranthus 114.2108 115.555
scenario1 rep002 BEAST_rcla Cleome 69.997 84.4731
scenario1 rep002 BEAST_rcla Cocculus 95.9005 100.372
scenario1 rep002 BEAST_rcla Coptis 95.9005 100.372
scenario1 rep002 BEAST_rcla Cornales 6.5736 10.9797
scenario1 rep002 BEAST_rcla Cornus 87.5176 87.2999
scenario1 rep002 BEAST_rcla Crossosoma 100.042 107.331
scenario1 rep002 BEAST_rcla Cucumis 96.7246 102.69
scenario1 rep002 BEAST_rcla Daucus 39.1173 56.2306
scenario1 rep002 BEAST_rcla Dillenia 112.3472 113.96
scenario1 rep002 BEAST_rcla Dioscorea 84.9549 107.513
scenario1 rep002 BEAST_rcla Drimys 126.5017 126.5
scenario1 rep002 BEAST_rcla Eichhornia 75.1956 90.7097
scenario1 rep002 BEAST_rcla Endressinia 22.4989 16.1691
scenario1 rep002 BEAST_rcla Enkianthus 85.5578 96.7737
scenario1 rep002 BEAST_rcla Escallonia 44.5725 56.9866
scenario1 rep002 BEAST_rcla Eucalyptus 87.4723 87.3
scenario1 rep002 BEAST_rcla Eupomatia 115.4878 115.5
scenario1 rep002 BEAST_rcla Euptelea 118.8084 121.234
scenario1 rep002 BEAST_rcla Fagales 1.7657 7.58994
scenario1 rep002 BEAST_rcla Fagus 94.9589 95.0999
scenario1 rep002 BEAST_rcla Gossypium 69.997 84.4734
scenario1 rep002 BEAST_rcla Grubbia 87.5176 87.3
scenario1 rep002 BEAST_rcla Gunnera 115.6498 115.719
scenario1 rep002 BEAST_rcla Hedycarya 101.4961 101.1
scenario1 rep002 BEAST_rcla Hedyosmum 127.1927 123.023
scenario1 rep002 BEAST_rcla Helianthus 62.1878 81.531
scenario1 rep002 BEAST_rcla Helwingia 66.4847 66.5
scenario1 rep002 BEAST_rcla I1 49.2759 1.89771
scenario1 rep002 BEAST_rcla I10 12.9819 7.46815
scenario1 rep002 BEAST_rcla I11 3.2264 1.09851
scenario1 rep002 BEAST_rcla I12 27.0071 27.779
scenario1 rep002 BEAST_rcla I13 2.4932 0.185028
scenario1 rep002 BEAST_rcla I14 3.2398 3.86045
scenario1 rep002 BEAST_rcla I15 1.7212 1.09603
scenario1 rep002 BEAST_rcla I16 16.4726 8.94009
scenario1 rep002 BEAST_rcla I17 12.4116 45.9205
scenario1 rep002 BEAST_rcla I18 4.6501 0.164182
scenario1 rep002 BEAST_rcla I19 15.5546 5.83703
scenario1 rep002 BEAST_rcla I2 51.458 31.6116
scenario1 rep002 BEAST_rcla I20 1.7864 3.33915
scenario1 rep002 BEAST_rcla I21 13.4316 8.5569
scenario1 rep002 BEAST_rcla I22 13.0152 5.18713
scenario1 rep002 BEAST_rcla I23 9.7179 2.44022
scenario1 rep002 BEAST_rcla I24 2.2287 1.63732
scenario1 rep002 BEAST_rcla I25 0.5641 2.23768
scenario1 rep002 BEAST_rcla I26 1.8012 3.78906
scenario1 rep002 BEAST_rcla I27 1.5271 1.59502
scenario1 rep002 BEAST_rcla I28 13.3562 9.98418
scenario1 rep002 BEAST_rcla I29 18.0551 15.2348
scenario1 rep002 BEAST_rcla I3 12.3556 8.06111
scenario1 rep002 BEAST_rcla I30 4.5986 1.5171
scenario1 rep002 BEAST_rcla I31 7.764 5.26619
scenario1 rep002 BEAST_rcla I32 7.0916 1.61306
scenario1 rep002 BEAST_rcla I33 15.8163 19.2484
scenario1 rep002 BEAST_rcla I34 0.6597 1.86989
scenario1 rep002 BEAST_rcla I35 3.5221 1.16187
scenario1 rep002 BEAST_rcla I36 0.8447 1.81861
scenario1 rep002 BEAST_rcla I37 0.834 0.890909
scenario1 rep002 BEAST_rcla I38 8.5843 6.20129
scenario1 rep002 BEAST_rcla I39 1.6742 1.1105
scenario1 rep002 BEAST_rcla I4 6.8145 2.39542
scenario1 rep002 BEAST_rcla I40 1.0161 0.877635
scenario1 rep002 BEAST_rcla I41 1.2671 1.11055
scenario1 rep002 BEAST_rcla I42 10.7941 6.5333
scenario1 rep002 BEAST_rcla I43 6.8071 7.8076
scenario1 rep002 BEAST_rcla I44 8.5334 1.50626
scenario1 rep002 BEAST_rcla I45 1.6846 5.05022
scenario1 rep002 BEAST_rcla I46 26.9498 8.41561
scenario1 rep002 BEAST_rcla I47 18.7823 20.2663
scenario1 rep002 BEAST_rcla I48 2.2841 2.35183
scenario1 rep002 BEAST_rcla I49 1.6846 4.07786
scenario1 rep002 BEAST_rcla I5 8.1735 5.04383
scenario1 rep002 BEAST_rcla I50 20.0009 6.11437
scenario1 rep002 BEAST_rcla I51 17.6153 24.5444
scenario1 rep002 BEAST_rcla I52 1.6737 0.438631
scenario1 rep002 BEAST_rcla I53 3.7814 0.317339
scenario1 rep002 BEAST_rcla I54 11.568 3.74023
scenario1 rep002 BEAST_rcla I55 1.6284 0.649031
scenario1 rep002 BEAST_rcla I56 2.3313 0.809405
scenario1 rep002 BEAST_rcla I57 3.998 1.6385
scenario1 rep002 BEAST_rcla I58 58.4507 17.2643
scenario1 rep002 BEAST_rcla I59 16.4902 43.5441
scenario1 rep002 BEAST_rcla I6 42.8611 19.6967
scenario1 rep002 BEAST_rcla I60 6.4632 4.38172
scenario1 rep002 BEAST_rcla I61 0.9557 0.575665
scenario1 rep002 BEAST_rcla I62 1.1946 3.18741
scenario1 rep002 BEAST_rcla I63 2.555 0.862363
scenario1 rep002 BEAST_rcla I64 3.0063 1.1993
scenario1 rep002 BEAST_rcla I65 17.5494 7.76023
scenario1 rep002 BEAST_rcla I66 3.1652 2.77986
scenario1 rep002 BEAST_rcla I67 6.3242 11.1181
scenario1 rep002 BEAST_rcla I68 1.9111 2.41062
scenario1 rep002 BEAST_rcla I69 0.9775 0.00128
scenario1 rep002 BEAST_rcla I7 4.0046 2.66957
scenario1 rep002 BEAST_rcla I70 8.0623 5.89418
scenario1 rep002 BEAST_rcla I71 4.6509 1.71254
scenario1 rep002 BEAST_rcla I72 0.973 2.03222
scenario1 rep002 BEAST_rcla I73 1.0577 0.643278
scenario1 rep002 BEAST_rcla I74 1.9089 0.991321
scenario1 rep002 BEAST_rcla I8 1.8977 0.269661
scenario1 rep002 BEAST_rcla I9 14.0204 9.74474
scenario1 rep002 BEAST_rcla Ilex 66.4847 66.5
scenario1 rep002 BEAST_rcla Illicium 83.6311 106.803
scenario1 rep002 BEAST_rcla Itea 31.0769 50.7034
scenario1 rep002 BEAST_rcla Japonolirion 107.6881 115.14
scenario1 rep002 BEAST_rcla Lilium 92.4441 108.316
scenario1 rep002 BEAST_rcla Liquidambar 47.5671 94.2475
scenario1 rep002 BEAST_rcla Liriodendron 88.4808 87.7211
scenario1 rep002 BEAST_rcla Lonicera 27.5494 52.4904
scenario1 rep002 BEAST_rcla Magnolia 88.4808 87.7211
scenario1 rep002 BEAST_rcla Mauldinia 2.7716 2.33954
scenario1 rep002 BEAST_rcla Meliosma 122.3907 123.468
scenario1 rep002 BEAST_rcla Morus 98.6335 103.681
scenario1 rep002 BEAST_rcla Musa 75.1956 90.7097
scenario1 rep002 BEAST_rcla Myrtales 13.9301 17.7056
scenario1 rep002 BEAST_rcla Nelumbo 107.4672 107.3
scenario1 rep002 BEAST_rcla Nerium 38.1411 63.0414
scenario1 rep002 BEAST_rcla Nicotiana 35.8569 60.6895
scenario1 rep002 BEAST_rcla Nuphar 62.6909 86.8275
scenario1 rep002 BEAST_rcla Nymphaea 62.6909 86.8273
scenario1 rep002 BEAST_rcla Orontium 113.5029 113.5
scenario1 rep002 BEAST_rcla Oryza 70.4966 85.4591
scenario1 rep002 BEAST_rcla Oxalis 87.9508 98.75
scenario1 rep002 BEAST_rcla Pachysandra 124.2341 121.921
scenario1 rep002 BEAST_rcla Pandanus 84.9549 107.513
scenario1 rep002 BEAST_rcla Papaver 111.7168 119.621
scenario1 rep002 BEAST_rcla Paracryphia 27.5494 52.4904
scenario1 rep002 BEAST_rcla Parnassia 87.9508 98.7501
scenario1 rep002 BEAST_rcla Pelargonium 101.4024 105.006
scenario1 rep002 BEAST_rcla Persea 101.4961 101.1
scenario1 rep002 BEAST_rcla Picramnia 97.0357 106.131
scenario1 rep002 BEAST_rcla Piper 104.8882 75.5275
scenario1 rep002 BEAST_rcla Pisum 99.6911 104.325
scenario1 rep002 BEAST_rcla Platanus 107.4672 107.3
scenario1 rep002 BEAST_rcla Populus 92.6018 100.463
scenario1 rep002 BEAST_rcla Pterostemon 31.0769 50.7034
scenario1 rep002 BEAST_rcla Sapindopsis 14.9235 16.1682
scenario1 rep002 BEAST_rcla Saururus 104.8882 75.5275
scenario1 rep002 BEAST_rcla Schisandra 83.6311 106.803
scenario1 rep002 BEAST_rcla Serenoa 86.9785 87.0001
scenario1 rep002 BEAST_rcla Sparganium 60.983 61.0683
scenario1 rep002 BEAST_rcla Spathiphyllum 113.5029 113.5
scenario1 rep002 BEAST_rcla Spinacia 100.8983 106.087
scenario1 rep002 BEAST_rcla Tapiscia 76.3211 95.5911
scenario1 rep002 BEAST_rcla Terminalia 87.4723 87.3001
scenario1 rep002 BEAST_rcla Tricolpites 7.2897 4.85603
scenario1 rep002 BEAST_rcla Trimenia 126.4923 126.5
scenario1 rep002 BEAST_rcla Trithuria 126.5045 126.5
scenario1 rep002 BEAST_rcla Trochodendron 125.0681 122.811
scenario1 rep002 BEAST_rcla Typha 60.983 61.0685
scenario1 rep002 BEAST_rcla Typhaceae 9.5136 24.3907
scenario1 rep002 BEAST_rcla Virginianthus 27.986 24.1841
scenario1 rep002 BEAST_rcla Vitis 106.0178 111.512
scenario1 rep002 BEAST_rcla Walkerpollis 7.2707 3.88808
scenario1 rep002 BEAST_rcla Ximenia 112.9595 113.731
scenario1 rep002 BEAST_lognorm Acer 69.934 98.3711
scenario1 rep002 BEAST_lognorm Acorus 138.9812 127.036
scenario1 rep002 BEAST_lognorm Amborella 216.3735 140
scenario1 rep002 BEAST_lognorm Anacostia 19.1061 4.16305
scenario1 rep002 BEAST_lognorm Antirrhinum 27.613 60.6895
scenario1 rep002 BEAST_lognorm Apostasia 101.2347 106.078
scenario1 rep002 BEAST_lognorm Aquifoliaceae 14.5385 21.1453
scenario1 rep002 BEAST_lognorm Araceae 22.4083 10.197
scenario1 rep002 BEAST_lognorm Archaefructus 48.2098 11.6023
scenario1 rep002 BEAST_lognorm Arecales 9.4577 15.2889
scenario1 rep002 BEAST_lognorm Asarum 104.8546 121.448
scenario1 rep002 BEAST_lognorm Ascarina 103.6291 115.555
scenario1 rep002 BEAST_lognorm Atherosperma 104.3105 103.44
scenario1 rep002 BEAST_lognorm Aucuba 50.1305 83.3077
scenario1 rep002 BEAST_lognorm Austrobaileya 145.615 130.663
scenario1 rep002 BEAST_lognorm Berberidopsis 108.7709 112.621
scenario1 rep002 BEAST_lognorm Brasenia 87.153 94.8882
scenario1 rep002 BEAST_lognorm Brunia 44.8684 56.548
scenario1 rep002 BEAST_lognorm Bulnesia 103.2906 106.358
scenario1 rep002 BEAST_lognorm Calamus 87.0061 86.9999
scenario1 rep002 BEAST_lognorm Calycanthus 107.4977 107.3
scenario1 rep002 BEAST_lognorm Canella 126.4956 126.5
scenario1 rep002 BEAST_lognorm Carya 94.9751 95.1
scenario1 rep002 BEAST_lognorm Ceratophyllum 140.3855 131.356
scenario1 rep002 BEAST_lognorm Chloranthus 103.6291 115.555
scenario1 rep002 BEAST_lognorm Cleome 51.0789 84.4731
scenario1 rep002 BEAST_lognorm Cocculus 56.7504 100.372
scenario1 rep002 BEAST_lognorm Coptis 56.7504 100.372
scenario1 rep002 BEAST_lognorm Cornales 6.3177 10.9797
scenario1 rep002 BEAST_lognorm Cornus 87.4963 87.2999
scenario1 rep002 BEAST_lognorm Crossosoma 96.4272 107.331
scenario1 rep002 BEAST_lognorm Cucumis 97.0725 102.69
scenario1 rep002 BEAST_lognorm Daucus 41.1665 56.2306
scenario1 rep002 BEAST_lognorm Dillenia 113.1295 113.96
scenario1 rep002 BEAST_lognorm Dioscorea 91.5426 107.513
scenario1 rep002 BEAST_lognorm Drimys 126.4956 126.5
scenario1 rep002 BEAST_lognorm Eichhornia 71.7113 90.7097
scenario1 rep002 BEAST_lognorm Endressinia 28.4927 16.1691
scenario1 rep002 BEAST_lognorm Enkianthus 86.0517 96.7737
scenario1 rep002 BEAST_lognorm Escallonia 48.1386 56.9866
scenario1 rep002 BEAST_lognorm Eucalyptus 87.4899 87.3
scenario1 rep002 BEAST_lognorm Eupomatia 115.5062 115.5
scenario1 rep002 BEAST_lognorm Euptelea 95.5502 121.234
scenario1 rep002 BEAST_lognorm Fagales 2.0974 7.58994
scenario1 rep002 BEAST_lognorm Fagus 94.9751 95.0999
scenario1 rep002 BEAST_lognorm Gossypium 51.0789 84.4734
scenario1 rep002 BEAST_lognorm Grubbia 87.4963 87.3
scenario1 rep002 BEAST_lognorm Gunnera 117.6594 115.719
scenario1 rep002 BEAST_lognorm Hedycarya 101.4964 101.1
scenario1 rep002 BEAST_lognorm Hedyosmum 130.858 123.023
scenario1 rep002 BEAST_lognorm Helianthus 64.5848 81.531
scenario1 rep002 BEAST_lognorm Helwingia 66.4823 66.5
scenario1 rep002 BEAST_lognorm I1 41.6538 1.89771
scenario1 rep002 BEAST_lognorm I10 27.2289 7.46815
scenario1 rep002 BEAST_lognorm I11 6.8724 1.09851
scenario1 rep002 BEAST_lognorm I12 28.1911 27.779
scenario1 rep002 BEAST_lognorm I13 3.7633 0.185028
scenario1 rep002 BEAST_lognorm I14 3.1872 3.86045
scenario1 rep002 BEAST_lognorm I15 4.1137 1.09603
scenario1 rep002 BEAST_lognorm I16 31.2672 8.94009
scenario1 rep002 BEAST_lognorm I17 29.5171 45.9205
scenario1 rep002 BEAST_lognorm I18 5.7959 0.164182
scenario1 rep002 BEAST_lognorm I19 11.3838 5.83703
scenario1 rep002 BEAST_lognorm I2 39.357 31.6116
scenario1 rep002 BEAST_lognorm I20 3.077 3.33915
scenario1 rep002 BEAST_lognorm I21 11.8436 8.5569
scenario1 rep002 BEAST_lognorm I22 11.1256 5.18713
scenario1 rep002 BEAST_lognorm I23 21.3925 2.44022
scenario1 rep002 BEAST_lognorm I24 8.2745 1.63732
scenario1 rep002 BEAST_lognorm I25 3.4258 2.23768
scenario1 rep002 BEAST_lognorm I26 4.771 3.78906
scenario1 rep002 BEAST_lognorm I27 3.7766 1.59502
scenario1 rep002 BEAST_lognorm I28 20.9759 9.98418
scenario1 rep002 BEAST_lognorm I29 18.0214 15.2348
scenario1 rep002 BEAST_lognorm I3 19.8275 8.06111
scenario1 rep002 BEAST_lognorm I30 9.9796 1.5171
scenario1 rep002 BEAST_lognorm I31 30.9899 5.26619
scenario1 rep002 BEAST_lognorm I32 14.3684 1.61306
scenario1 rep002 BEAST_lognorm I33 24.4314 19.2484
scenario1 rep002 BEAST_lognorm I34 1.1351 1.86989
scenario1 rep002 BEAST_lognorm I35 5.5426 1.16187
scenario1 rep002 BEAST_lognorm I36 1.3123 1.81861
scenario1 rep002 BEAST_lognorm I37 1.3234 0.890909
scenario1 rep002 BEAST_lognorm I38 5.1098 6.20129
scenario1 rep002 BEAST_lognorm I39 2.2681 1.1105
scenario1 rep002 BEAST_lognorm I4 12.3169 2.39542
scenario1 rep002 BEAST_lognorm I40 3.2723 0.877635
scenario1 rep002 BEAST_lognorm I41 3.3481 1.11055
scenario1 rep002 BEAST_lognorm I42 8.303 6.5333
scenario1 rep002 BEAST_lognorm I43 6.6539 7.8076
scenario1 rep002 BEAST_lognorm I44 7.7622 1.50626
scenario1 rep002 BEAST_lognorm I45 2.484 5.05022
scenario1 rep002 BEAST_lognorm I46 33.4372 8.41561
scenario1 rep002 BEAST_lognorm I47 19.0229 20.2663
scenario1 rep002 BEAST_lognorm I48 3.4947 2.35183
scenario1 rep002 BEAST_lognorm I49 2.5469 4.07786
scenario1 rep002 BEAST_lognorm I5 16.7879 5.04383
scenario1 rep002 BEAST_lognorm I50 16.4359 6.11437
scenario1 rep002 BEAST_lognorm I51 16.4463 24.5444
scenario1 rep002 BEAST_lognorm I52 3.2701 0.438631
scenario1 rep002 BEAST_lognorm I53 3.7019 0.317339
scenario1 rep002 BEAST_lognorm I54 10.587 3.74023
scenario1 rep002 BEAST_lognorm I55 2.2618 0.649031
scenario1 rep002 BEAST_lognorm I56 2.8693 0.809405
scenario1 rep002 BEAST_lognorm I57 14.2426 1.6385
scenario1 rep002 BEAST_lognorm I58 46.3242 17.2643
scenario1 rep002 BEAST_lognorm I59 22.5533 43.5441
scenario1 rep002 BEAST_lognorm I6 39.523 19.6967
scenario1 rep002 BEAST_lognorm I60 4.6607 4.38172
scenario1 rep002 BEAST_lognorm I61 2.738 0.575665
scenario1 rep002 BEAST_lognorm I62 2.924 3.18741
scenario1 rep002 BEAST_lognorm I63 6.4343 0.862363
scenario1 rep002 BEAST_lognorm I64 6.9125 1.1993
scenario1 rep002 BEAST_lognorm I65 19.5807 7.76023
scenario1 rep002 BEAST_lognorm I66 5.0076 2.77986
scenario1 rep002 BEAST_lognorm I67 13.8475 11.1181
scenario1 rep002 BEAST_lognorm I68 2.3089 2.41062
scenario1 rep002 BEAST_lognorm I69 1.4234 0.00128
scenario1 rep002 BEAST_lognorm I7 6.2419 2.66957
scenario1 rep002 BEAST_lognorm I70 20.4088 5.89418
scenario1 rep002 BEAST_lognorm I71 14.3314 1.71254
scenario1 rep002 BEAST_lognorm I72 1.4085 2.03222
scenario1 rep002 BEAST_lognorm I73 1.3523 0.643278
scenario1 rep002 BEAST_lognorm I74 2.0339 0.991321
scenario1 rep002 BEAST_lognorm I8 5.2897 0.269661
scenario1 rep002 BEAST_lognorm I9 20.0132 9.74474
scenario1 rep002 BEAST_lognorm Ilex 66.4823 66.5
scenario1 rep002 BEAST_lognorm Illicium 86.9859 106.803
scenario1 rep002 BEAST_lognorm Itea 27.1402 50.7034
scenario1 rep002 BEAST_lognorm Japonolirion 124.0606 115.14
scenario1 rep002 BEAST_lognorm Lilium 104.6605 108.316
scenario1 rep002 BEAST_lognorm Liquidambar 49.6935 94.2475
scenario1 rep002 BEAST_lognorm Liriodendron 87.315 87.7211
scenario1 rep002 BEAST_lognorm Lonicera 30.5795 52.4904
scenario1 rep002 BEAST_lognorm Magnolia 87.315 87.7211
scenario1 rep002 BEAST_lognorm Mauldinia 2.8141 2.33954
scenario1 rep002 BEAST_lognorm Meliosma 119.8624 123.468
scenario1 rep002 BEAST_lognorm Morus 99.1064 103.681
scenario1 rep002 BEAST_lognorm Musa 71.7113 90.7097
scenario1 rep002 BEAST_lognorm Myrtales 12.4477 17.7056
scenario1 rep002 BEAST_lognorm Nelumbo 107.4964 107.3
scenario1 rep002 BEAST_lognorm Nerium 31.1077 63.0414
scenario1 rep002 BEAST_lognorm Nicotiana 27.613 60.6895
scenario1 rep002 BEAST_lognorm Nuphar 67.3256 86.8275
